composition,Tc_sim,Tc_exp,contains_rare_earth,use_for_emb
La1Fe11.2Co0.7Si1.1,274.0,,True,True
La1Fe11.2Si1.8,,218.1,True,True
La1Fe11.31Si1.69,,200.0,True,True
La1Fe11.31Si1.69H1.45,,330.0,True,True
La1Fe11.35Co0.6Si1.05,268.0,,True,True
La1Fe11.3Co0.2Si1.5,,280.0,True,True
La1Fe11.3Co0.3Si1.4,226.0,,True,True
La1Fe11.3Co0.6Si1.1,,259.0,True,True
La1Fe11.3Si1.7,,203.0,True,True
La1Fe11.401Si1.599,208.0,,True,True
La1Fe11.424Co0.476Si1.1,243.0,,True,True
La1Fe11.44Co0.715Si0.845,,274.0,True,True
La1Fe11.44Si1.56,195.0,195.0,True,True
La1Fe11.44Si1.56H0.5,,233.0,True,True
La1Fe11.44Si1.56H1,278.0,298.5,True,True
La1Fe11.44Si1.56H1.5,323.0,323.0,True,True
La1Fe11.44Si1.56H1.6,,330.0,True,True
La1Fe11.4Co0.3Si1.3C0.15,,249.0,True,True
La1Fe11.4Co0.4Si1.2,,247.0,True,True
La1Fe11.4Si1.4Ni0.2,199.0,,True,True
La1Fe11.4Si1.6,207.0,213.0,True,True
La1Fe11.4Si1.6H0.21,235.0,234.5,True,True
La1Fe11.4Si1.6H0.41,267.0,266.6,True,True
La1Fe11.4Si1.6H0.86,282.0,281.7,True,True
La1Fe11.51Si1.51,,183.0,True,True
La1Fe11.57Si1.43,199.5,201.0,True,False
La1Fe11.57Si1.43H1,,308.08,True,False
La1Fe11.57Si1.43H1.1,,290.0,True,False
La1Fe11.57Si1.43H2.14,344.0,,True,False
La1Fe11.57Si1.43H2.3,347.0,,True,False
La1Fe11.5Co0.1Si1.4,207.0,207.0,True,True
La1Fe11.5Si1.5,194.0,195.0,True,True
La1Fe11.5Si1.5C0.2,242.4,,True,True
La1Fe11.5Si1.5C0.4,244.4,,True,True
La1Fe11.5Si1.5C0.6,265.3,,True,True
La1Fe11.5Si1.5C0.7,,321.3,True,True
La1Fe11.5Si1.5H0.7,,264.3,True,True
La1Fe11.5Si1.5H1.19,,329.8,True,True
La1Fe11.5Si1.5H1.49,,321.0,True,True
La1Fe11.5Si1.5H1.5,320.0,,True,True
La1Fe11.5Si1.5H2,,356.0,True,True
La1Fe11.5Si1.5N1.6,,273.0,True,True
La1Fe11.5Si1.5N3,,405.0,True,True
La1Fe11.65Si1.35,,213.0,True,True
La1Fe11.6Co0.4Si1,,289.5,True,True
La1Fe11.6Si1.4,202.0,198.5,True,True
La1Fe11.6Si1.4B0.06,,188.0,True,True
La1Fe11.6Si1.4B0.1,,190.6,True,True
La1Fe11.6Si1.4B0.2,,195.0,True,True
La1Fe11.6Si1.4B0.3,,196.65,True,True
La1Fe11.6Si1.4B0.5,,198.3,True,True
La1Fe11.6Si1.4C0.06,,206.0,True,True
La1Fe11.6Si1.4H1,,336.5,True,True
La1Fe11.7Co0.195Si1.105,,198.0,True,True
La1Fe11.7Co0.2Si1.1,,199.5,True,True
La1Fe11.7Co0.2Si1.3H1.7,320.0,,True,True
La1Fe11.7Si1.3,184.0,198.0,True,True
La1Fe11.7Si1.3B0.03,197.0,197.0,True,True
La1Fe11.7Si1.3B0.06,194.0,194.0,True,True
La1Fe11.7Si1.3B0.1,196.0,196.0,True,True
La1Fe11.7Si1.3B0.2,199.0,199.0,True,True
La1Fe11.7Si1.3B0.3,201.0,201.0,True,True
La1Fe11.7Si1.3B0.5,201.0,207.0,True,True
La1Fe11.7Si1.3N1.3,233.0,230.0,True,True
La1Fe11.83Si1.17,,184.9,True,True
La1Fe11.8Si1.2,,195.0,True,True
La1Fe11Co0.5Si1.5C0.2,,275.0,True,True
La1Fe11Co0.7Si1.3,,267.0,True,True
La1Fe11Co0.8Si1.2,290.0,286.5,True,True
La1Fe11Co0.9Si1.1,294.0,,True,True
La1Fe11Cu0.5Si1.5,,219.0,True,True
La1Fe11Si1.5Ni0.5,,253.0,True,True
La1Fe11Si2N1.2,,317.0,True,True
La1Fe12.8Si1.4H1,,336.5,True,True
La1Fe13.1Co0.7Si1.4,,330.0,True,True
La1Fe13.92Si1.4,,190.0,True,True
La1Fe13.9Si1.4H1,,336.5,True,True
La1Fe15.1Si1.4H1,,336.5,True,True
La1Fe16.2Si1.4H1,,336.5,True,True
La1Fe8.14Co0.66Si1.2Ni3,294.0,,True,True
La1Fe8.5Ge3.5,,870.0,True,True
La1Fe9.5Si3.5,,103.0,True,True
La1Ga2.9Fe10.1C1,,410.0,True,True
La1Ga3.5Fe9.5C1,,394.0,True,True
La1Mg0.5Fe11Si1.5,,197.0,True,True
La1Mn0.1Co0.9O3,,60.0,True,True
La1Mn0.1Fe11.5Si1.4,202.0,,True,True
La1Mn0.1Rh0.9O3,,25.0,True,False
La1Mn0.2Fe11.4Si1.4,202.0,,True,True
La1Mn0.3Co0.7O3,,198.0,True,True
La1Mn0.3Fe11.2Si1.5,,198.0,True,True
La1Mn0.3Fe11.2Si1.5N3,,374.0,True,True
La1Mn0.3Rh0.7O3,,28.0,True,False
La1Mn0.49In1.51,,140.0,True,True
La1Mn0.4Al0.3Fe0.35Co0.4Ni3.55,,67.0,True,True
La1Mn0.4Al0.3Fe0.55Co0.2Ni3.55,,100.0,True,True
La1Mn0.4Al0.3Fe0.75Ni3.55,,140.0,True,True
La1Mn0.4Fe11.1Si1.5,,187.5,True,True
La1Mn0.5Co0.5O3,213.75,220.0,True,True
La1Mn0.5Cr0.5O3,125.0,108.0,True,True
La1Mn0.5Fe0.5O3,380.0,402.5,True,True
La1Mn0.5Ga0.5O3,,75.0,True,True
La1Mn0.5Ni0.5O3,280.0,250.0,True,True
La1Mn0.5Rh0.5O3,,65.0,True,False
La1Mn0.6Co0.4O3,,198.0,True,True
La1Mn0.75Cr0.25O3,,160.0,True,True
La1Mn0.7Co0.3O3,,195.5,True,True
La1Mn0.7Cr0.3O3,,186.0,True,True
La1Mn0.7Fe10.8Si1.5,,186.0,True,True
La1Mn0.7Rh0.3O3,,115.0,True,False
La1Mn0.82Co0.18O3,,170.0,True,True
La1Mn0.85Cu0.15O3,,144.0,True,True
La1Mn0.85Fe0.15O3,,132.0,True,True
La1Mn0.8Co0.2O3,,170.0,True,True
La1Mn0.8Cr0.2O3,,156.0,True,True
La1Mn0.8Cu0.2O3,,133.0,True,True
La1Mn0.94O3,,113.4,True,True
La1Mn0.95Cu0.05O3,,203.0,True,True
La1Mn0.9Co0.1O3,,160.0,True,True
La1Mn0.9Cr0.1O3,,170.0,True,True
La1Mn0.9Cu0.1O3,,154.0,True,True
La1Mn0.9Fe0.1O3,,135.7,True,True
La1Mn0.9O3.061,,93.0,True,True
La1Mn0.9Rh0.1O3,,120.0,True,False
La1Mn1.2Cu0.8Si2,,170.0,True,True
La1Mn1.4Cu0.6Si2,,230.0,True,True
La1Mn1.5Cu0.5Ge2,,237.0,True,True
La1Mn1.5Fe0.5Ge2,,134.0,True,True
La1Mn1.5Ni0.5Bi1O6,75.0,75.0,True,True
La1Mn1.6Co0.4Si2,,186.0,True,True
La1Mn1.6Cu0.4Si2,,255.0,True,True
La1Mn1.7Co0.3Si2,,230.0,True,True
La1Mn1.85Fe0.15Ge2,,295.0,True,True
La1Mn1.8Co0.2Si2,,260.0,True,True
La1Mn1.8Cu0.2Si2,,280.0,True,True
La1Mn1.8Fe0.2Ge2,310.0,275.0,True,True
La1Mn1.9Fe0.1Ge2,,310.0,True,True
La1Mn1As1O0.75F0.25,,312.7,True,True
La1Mn1As1O0.85F0.15,,303.6,True,True
La1Mn1As1O0.8F0.2,,292.3,True,True
La1Mn1As1O0.9F0.1,,303.0,True,True
La1Mn1O2.996,,143.0,True,True
La1Mn1O3.1,220.0,,True,True
La1Mn1O3.14,141.0,,True,True
La1Nb4Fe11.4Si1.6B14.8,,491.0,True,True
La1Nb4Fe11.4Si1.6B19,,500.0,True,True
La1Nb4Fe11.4Si1.6B23.2,,504.0,True,True
La1Ni1O2.7,,220.0,True,True
La1Ti0.05Mn0.95O3,,175.0,True,True
La1Ti0.15Mn0.85O3,,113.0,True,True
La1Ti0.15Mn1.85O3,121.0,,True,True
La1Ti0.1Mn0.9O3,145.3,146.0,True,True
La1Ti0.2Mn0.8O3,,94.0,True,True
La1V0.114Fe11.286Si1.6,,223.0,True,True
La2-2xSr1+2xMn2O7,,90.0,True,False
La2.05K0.95Mn2O7+δ,254.0,,True,False
La2.15K0.85Mn2O7+δ,247.0,,True,False
La2.1Mn1Ge2.2,,300.0,True,True
La2.25K0.75Mn2O7+δ,235.0,,True,False
La2.85Ce0.15Al11,,1.3,True,True
La2/3(Ca0.50Sr0.50)1/3MnO3,337.0,,True,False
La2/3(Ca0.95Sr0.05)1/3MnO3,275.0,,True,False
La2/3.06Ca1/3-0.06Mn0.94Cr0.06O3,,212.0,True,False
La2/3Ba1/3MnO2.90,,268.0,True,False
La2/3Ba1/3MnO2.98,312.0,,True,False
La2/3Ba1/3MnO3,337.0,337.0,True,False
La2/3Ca1/3Mn0.94Cr0.06O3,,226.0,True,False
La2/3Ca1/3MnO3,260.35,254.0,True,False
La2/3Sr1/3Mn0.0Co1.0O3,,212.0,True,False
La2/3Sr1/3Mn0.5Co0.5O3,,147.0,True,False
La2/3Sr1/3MnO3,370.0,365.0,True,False
La2/3Sr1/3MnO3:sebacic acid (10% w/w),,360.0,True,False
La2/3Sr1/3MnO3:sebacic acid (15% w/w),,360.0,True,False
La2/3Sr1/3MnO3:sebacic acid (20% w/w),,360.0,True,False
La2/3Sr1/3MnO3:sebacic acid (5% w/w),,360.0,True,False
La20Co100H67,,300.0,True,True
La2Co14B,,955.0,True,True
La2Co15.5Mo1.5,,730.575,True,True
La2Co15.8Mo1.2,,863.0,True,True
La2Co15Mo2,,723.575,True,True
La2Co16.2Mo0.8,,948.0,True,True
La2Co16.4Mo0.6,,987.0,True,True
La2Co16.5Mo0.5,,874.575,True,True
La2Co16Mo,,821.825,True,True
La2Co2I,,14.0,True,True
La2Co7,,490.0,True,True
La2Co7H5,,300.0,True,True
La2CoIrO6,,97.0,True,True
La2CoPtO6,50.0,,True,True
La2CrNiO6,,109.0,True,True
La2CuIrO6,54.0,,True,True
La2Fe0.1Cu0.9Ir1O6,,57.0,True,True
La2Fe11Si2,,199.0,True,True
La2Fe14B,530.15,530.0,True,True
La2Fe2Co14Mo,,775.575,True,True
La2Fe3Co13Mo,,780.575,True,True
La2Fe4Co12Mo,,784.575,True,True
La2Fe6Co10Mo,,762.575,True,True
La2FeCo15Mo,,774.575,True,True
La2Mn0.2Ni1Ru0.8O6,,38.0,True,False
La2Mn0.5Ni1Ru0.5O6,,175.0,True,False
La2Mn0.75Ni1Ru0.25O6,,200.0,True,False
La2Mn0.9Ni1Ru0.1O6,,242.0,True,False
La2Mn1.43Ni0.57O6,,150.0,True,False
La2Mn1.4Co15.6,,991.0,True,True
La2Mn1.4Ni0.6O6,,150.0,True,True
La2Mn1Co0.25Ni0.75O6,,255.0,True,True
La2Mn1Co0.2Ni0.8O6,,260.0,True,True
La2Mn1Co0.5Ni0.5O6,,243.0,True,True
La2Mn1Co0.75Ni0.25O6,,238.0,True,True
La2Mn1Co0.8Ni0.2O6,,232.0,True,True
La2Mn1Fe0.2Co0.8O6,,208.0,True,True
La2Mn1Fe0.5Co0.5O6,,80.0,True,True
La2Mn1Fe0.8Co0.2O6,,69.0,True,True
La2Mn2.5Co14.5,,848.0,True,True
La2Mn2Co15,,910.0,True,True
La2Mn3.3Co13.7,,715.0,True,True
La2Mn3.7Co13.3,,660.0,True,True
La2Mn3Co14,,757.0,True,True
La2Mn4Co13,,593.0,True,True
La2MnCo16,,1010.0,True,True
La2MnCoO6,215.0,218.4,True,True
La2MnCoO6 (quenched),,134.0,True,False
La2MnCuO6,50.0,26.4,True,True
La2MnFeO6,,591.0,True,True
La2MnIrO6,130.0,,True,True
La2MnNiO6,280.0,277.5,True,True
La2MnRuO6,,116.71,True,False
La2Nb0.4Co16.6,,1025.0,True,True
La2Nb0.5Co16.5,,1001.0,True,True
La2Nb0.6Co16.4,,973.0,True,True
La2Ni(Ni1/3Sb2/3)O6,,100.0,True,False
La2Ni4/3Sb2/3O6,,98.0,True,False
La2Ni7,,67.5,True,True
La2NiMnO6/LaMnO3,,280.0,True,False
La2Ta0.5Co16.5,,1032.0,True,True
La2Ta0.6Co16.4,,1020.0,True,True
La2Ti0.8Co16.2,,972.0,True,True
La2Ti1.2Co15.8,,872.0,True,True
La2TiCo16,,761.575,True,True
La2V0.8Co16.2,,926.0,True,True
La2V1.2Co15.8,,827.0,True,True
La2VCo16,,880.0,True,True
La2ZnIrO6,,7.5,True,True
La3(EuAl5)2,,4.0,True,False
La3Co29(Si2B5)2,,151.5,True,False
La3Co2SbO9,,55.0,True,True
La3CrAs5,,50.0,True,True
La3Cu0.25Ni1.75Sb1O9,,130.0,True,True
La3Mn2NbO9,,19.0,True,True
La3Mn5Al2,,200.0,True,True
La3Nb1Cu0.25Ni1.75O9,,90.0,True,True
La3Nb1Cu0.5Ni1.5O9,,110.0,True,True
La3Ni2SbO9,105.0,,True,True
La3Ta1Cu0.25Ni1.75O9,,110.0,True,True
La3TaCo2O9,,72.0,True,True
La3V0.1Cr0.9As5,,31.5,True,True
La3V0.3Cr0.7As5,,11.6,True,True
La3V0.4Cr0.6As5,,4.6,True,True
La3V0.6Cr0.4As5,,3.5,True,True
La4/3Sr5/3Mn2O7,,115.0,True,False
La47(GdRu100)3,,10.0,True,False
La49(TbLu)50,,1.5,True,False
La5(MoO4)4,,154.0,True,False
La5.1Ce11.9Fe78B6,,465.0,True,True
La5.5Nb4Fe62.7Si8.8B19,500.0,,True,True
La5/8Ca3/8MnO3,,269.1,True,False
La5Co19,,616.0,True,True
La5Co2Ge3,,3.8,True,True
La5CoRe3O16,,33.0,True,False
La5Cr4Fe35B6,335.0,,True,True
La5Fe0.2Mo3.8O16,,110.0,True,True
La5Fe0.85Mo3.15O16,,110.0,True,True
La5Fe54Si11,,245.0,True,True
La5Mg0.2Mo3.8O16,,100.0,True,True
La5Mn0.05Mo3.95O16,,100.0,True,True
La5MnOs3O16,,170.0,True,True
La5MnRe3O16,162.0,,True,False
La5Re3NiO16,,25.0,True,False
La6.5Nd6.5Fe81B6,,561.0,True,True
La6.8Ce10.2Fe75Si3B6,,477.0,True,True
La6Co13Pb,,140.0,True,True
La6Co13Sb,,490.0,True,True
La6Co13Sn,190.0,190.0,True,True
La6InCo13,,490.0,True,True
La6TlCo13,,340.0,True,True
La7/8Sr1/8MnO3,,190.0,True,False
La7Mn10Cd3O30,,326.0,True,True
La98(Tb17Lu23)5,,1.3,True,False
La9EuAl20,,11.0,True,True
La9GdAl20,,24.0,True,True
LaAl2Co11,,957.0,True,True
LaAl3Co10,,885.0,True,True
LaAl4Co9,,890.0,True,True
LaAlCo12,,1137.0,True,True
LaAlCo4,,459.0,True,True
"LaCe(Fe,Mn,Si)13",,298.0,True,False
LaCeCo7,,260.0,True,True
LaCeFe14B,,465.5,True,True
LaCeTiCo16,,566.15,True,True
LaCo10Si3,,587.5,True,True
LaCo11Si2,,880.0,True,True
LaCo12Si,,1050.0,True,True
LaCo13,1290.0,1290.0,True,True
LaCo2,,130.0,True,True
LaCo4B,,420.0,True,True
LaCo4Cu,,690.0,True,True
LaCo4Ni,,690.0,True,True
LaCo5,840.0,840.0,True,True
LaCo5H4,300.0,,True,True
LaCo9Si4,,40.0,True,True
LaCoAsO,,60.0,True,True
LaCoO3,,85.0,True,True
LaCoO3/SrCoO2.5/SrTiO3,,80.0,True,False
LaCoO3/SrCuO2 (L8S2),,100.0,True,False
LaCoPO,,38.1,True,True
LaCr2Si2C,18.5,,True,True
LaCrGe3,,85.1,True,True
LaCrO3,,300.0,True,True
LaCrSb3,132.0,132.0,True,True
LaErO3,,7.0,True,True
LaFe10.9Co0.7Si1.4/Nb,,273.333333333333,True,False
LaFe11.384Mn0.356Si1.26-H1.52,,289.1,True,False
LaFe11.3Si1.7Hz,,338.2,True,True
LaFe11.3Si1.7Hz (Cu-coated),,333.3,True,False
LaFe11.47Mn0.25Si1.28-H1.65,304.0,,True,False
LaFe11.4Ni0.2Si1.4 (annealed at 1343 K),,252.19,True,False
LaFe11.4Si1.6 (with small amount of Nd substitution),212.5,,True,False
LaFe11.5Si1.5Bx,206.5,,True,False
LaFe11.5Si1.5Cy,218.0,,True,False
LaFe11.65Si1.35 + MgNiYHx,,333.0,True,False
LaFe11.65Si1.35 + MgNiYHx + Sn3.0Ag0.5Cu,,333.0,True,False
LaFe11.6Si1.4/Nb,,191.666666666667,True,False
LaFe11.6Si1.4/Ta,,196.0,True,False
LaFe11.6Si1.4Cx,219.0,,True,False
LaFe11.6Si1.4Cy,222.5,,True,False
LaFe11Si2,,250.0,True,True
LaFe12O19,670.0,728.0,True,True
LaFe12Si,,195.0,True,True
LaFe13-xSix,,154.0,True,False
LaFe13-xSix (x = 1.5),198.0,,True,False
LaFe13-xSix (x = 2.5),262.0,,True,False
LaFe24AgO38,,708.0,True,True
LaFe2Cu3(ReO6)2,710.0,,True,False
LaFe2Si,,154.0,True,True
LaFe5Si,,250.0,True,True
LaFe8Si5,,82.0,True,True
LaFe9Si4,,86.5,True,True
LaFeNi4,,193.0,True,True
LaFeS3,,620.0,True,True
LaGaCo4,,380.0,True,True
LaGdAl4,,81.0,True,True
LaMn0.5Co0.5-xFexO3 (x=0.1),,230.0,True,False
LaMn0.5Co0.5-xFexO3 (x=0.2),,230.0,True,False
LaMn0.5Co0.5-xFexO3 (x=0.3),,230.0,True,False
LaMn0.5Co0.5-xFexO3 (x=0.4),,230.0,True,False
LaMn0.7Fe0.3O3+δ,,57.0,True,False
LaMn1/2Rh1/2O3,,72.0,True,False
LaMn2Ge2 (Specimen B),,322.0,True,False
LaMn2Ge2 (Specimen C),,318.0,True,False
LaMn2Ge2 (Specimen D),,314.0,True,False
LaMn2Ge2 (ribbon),,317.0,True,False
LaMn35Ni49Sn15,,318.0,True,True
LaMn5(NiO6)2,34.0,,True,False
LaMnCoBiO6,,165.0,True,True
LaMnCuSi2,,95.0,True,True
LaMnGe,420.0,,True,True
LaMnO3,438.4,200.0,True,True
LaMnO3 (annealed),,205.0,True,False
LaMnO3+δ,,221.16666666666652,True,False
LaMnSi,,295.0,True,True
LaMnSi2,,386.0,True,True
LaNdFe14B,,563.291906610078,True,True
LaNdMnNiO6,,229.0,True,True
LaPrMnNiO6,,241.0,True,True
LaSmMnNiO6,,206.0,True,True
LaTaMn2O6,,49.0,True,True
LaTbGdHoEr,,127.0,True,True
LaTbGdYHoEr,,120.0,True,True
LaTbMnCoO6,,131.0,True,True
LaTiCo11,,980.0,True,True
LaTl(Fe12O19)2,,703.0,True,False
LaVO3,,156.0,True,True
LaY2Ni9,,15.0,True,True
LaY5(Fe5O12)2,,556.5,True,False
LaZrCl2,121.0,,True,True
La_xTi6Sn5 (x=0.1),,160.0,True,False
Li,,0.0,False,True
Li(CeGe)4,,11.0,True,False
Li(MnSn)6,382.0,,False,False
"Li(Zn,Mn)P",34.0,,False,False
Li0.01Mn0.032Zn0.964O1,,300.0,False,True
Li0.01Mn0.054Zn0.946O1,,300.0,False,True
Li0.025La0.958Ti0.1Mn0.9O3,90.0,,True,True
Li0.04Y2.15Fe4.57Bi0.85P0.04O11.475,,578.15,True,False
Li0.05Ca0.25La0.7Mn1O3,,217.0,True,True
Li0.05Mg0.9Fe2.05O4,,753.0,False,True
Li0.05Zn0.5Fe2Cu0.4O4,,678.15,False,True
Li0.05Zn0.87Cu0.08O1,,300.0,False,True
Li0.05Zn0.9Cu0.05O1,,300.0,False,True
Li0.07Zn0.93O1,,300.0,False,True
Li0.15Cd0.7Fe2.15O4,,498.15,False,True
Li0.15Mg0.7Fe2.15O4,,778.0,False,True
Li0.15Zn0.3Fe2Cu0.4O4,,748.15,False,True
Li0.1Ca0.1La0.9Mn0.9O3,,190.0,True,True
Li0.1Ca0.2La0.8Mn0.9O3,,270.0,True,True
Li0.1Ca0.3La0.7Mn0.9O3,,270.0,True,True
Li0.1Ca0.4La0.5Mn1O3,,250.0,True,True
Li0.1Ca0.5La0.5Mn0.9O3,,180.0,True,True
Li0.1Fe2.1Co0.8O4,,712.0,False,True
Li0.1Mg0.8Fe2.1O4,,809.15,False,True
Li0.1Zn0.4Fe2Cu0.4O4,,673.15,False,True
Li0.1Zn0.8Fe1.7O4,,88.0,False,True
Li0.1Zn0.9O1,,300.0,False,True
Li0.225Cd0.55Fe2.225O4,,648.15,False,True
Li0.25Fe2Co0.5O4,,848.15,False,True
Li0.25Mg0.5Fe2.25O4,,822.0,False,True
Li0.25Zn0.1Fe2Cu0.4O4,,827.15,False,True
Li0.25Zn0.5Fe2.25O4,,574.15,False,True
Li0.275Cd0.45Fe2.275O4,,483.15,False,True
Li0.28Ti0.41Mn0.1Zn0.16Fe2.05O4,,793.65,False,True
Li0.2Eu2C6,,225.0,True,True
Li0.2Fe1.8P1,800.0,,False,True
Li0.2Fe1.9Co0.6O4,,840.15,False,True
Li0.2Fe2.2Co0.6O4,,730.0,False,True
Li0.2Mg0.6Fe2.2O4,,829.15,False,True
Li0.2Zn0.2Fe2Cu0.4O4,,793.15,False,True
Li0.2Zn0.6Fe1.9O4,,460.0,False,True
Li0.3167Ti0.1333Zn0.5Fe2.15O4,,489.15,False,True
Li0.35Fe2.2Co0.3O4,,858.15,False,True
Li0.35Mg0.3Fe2.35O4,,853.0,False,True
Li0.35Zn0.2Fe2.35Ni0.1O4,,836.15,False,True
Li0.35Zn0.3Fe2.21O4,,676.15,False,True
Li0.35Zn0.3Fe2.21O4-δ/Ni0.52Zn0.4Cu0.1Fe1.98O4 (40 wt% NCZ),,640.15,False,False
Li0.36Zn0.2Fe2.36Ni0.08O4,,839.15,False,True
Li0.37Zn0.2Fe2.37Ni0.06O4,,844.15,False,True
Li0.3833Ti0.2667Zn0.5Fe2.05O4,,406.15,False,True
Li0.38Zn0.2Fe2.38Ni0.04O4,,846.15,False,True
Li0.39Zn0.2Fe2.39Ni0.02O4,,857.15,False,True
Li0.3Fe2.1Co0.4O4,,852.15,False,True
Li0.3Fe2.3Co0.4O4,,753.0,False,True
Li0.3Fe2Cu0.4O4,,873.15,False,True
Li0.3Mg0.4Fe2.3O4,,838.15,False,True
Li0.42Ti0.16Mn0.1Zn0.16Fe2.637Bi0.003O4,,772.0,False,True
Li0.42Ti0.25Mn0.1Zn0.25Fe2.637Bi0.003O4,,685.0,False,True
Li0.42Ti0.35Mn0.1Zn0.35Fe2.637Bi0.003O4,,577.0,False,True
Li0.42Ti0.5Mn0.1Zn0.5Fe2.637Bi0.003O4,,408.0,False,True
Li0.45Fe2.4Co0.1O4,,864.15,False,True
Li0.45Mg0.1Fe2.45O4,,896.0,False,True
Li0.45Ti0.4Zn0.5Fe1.95O4,,329.15,False,True
Li0.4Fe2.3Co0.2O4,,863.15,False,True
Li0.4Fe2.4Co0.2O4,,760.0,False,True
Li0.4Mg0.2Fe2.4O4,,857.15,False,True
Li0.4Zn0.2Cr0.1Fe2.3O4,,753.0,False,True
Li0.4Zn0.2Cr0.2Fe2.2O4,,733.0,False,True
Li0.4Zn0.2Cr0.3Fe2.1O4,,703.0,False,True
Li0.4Zn0.2Cr0.4Fe2O4,,683.0,False,True
Li0.4Zn0.2Cr0.5Fe1.9O4,,653.0,False,True
Li0.4Zn0.2Fe2.4O4,,782.0,False,True
Li0.5+0.5*0.55-0.5*0.1Fe2.5-1.5*0.55-0.5*0.1Ti0.55Zn0.1O4,,617.0,False,False
Li0.5+0.5*0.55-0.5*0.4Fe2.5-1.5*0.55-0.5*0.4Ti0.55Zn0.4O4,,449.0,False,False
Li0.525Fe1.825Ti0.35Zn0.30O4 + 0.05MnO2 + 0.005Bi2O3,,591.15,False,False
Li0.59Ni1O2,,15.0,False,True
Li0.5Al0.2Fe2.3O4,,576.0,False,True
Li0.5Al0.5Fe2O4,,482.0,False,True
Li0.5Al0.8Fe1.7O4,,450.0,False,True
Li0.5Al1Fe1.5O4,,445.0,False,True
Li0.5Cr0.2Fe2.3O4,,616.0,False,True
Li0.5Cr0.4Fe2.1O4,,500.0,False,True
Li0.5Cr0.5Fe2O4,,505.0,False,True
Li0.5Cr0.8Fe1.7O4,,383.0,False,True
Li0.5Cr1Fe1.5O4,,352.0,False,True
Li0.5Fe2.5O4,1132.15,914.575,False,True
Li0.5Mn0.2Fe2.3O4,,751.575,False,True
Li0.5Mn0.5Fe2O3.5F0.5,,703.0,False,True
Li0.5Mn0.5Fe2O4,,697.575,False,True
Li0.5Mn0.8Fe1.7O4,,677.575,False,True
Li0.5Mn1Fe1.5O4,,593.575,False,True
Li0.5Sm0.05Fe2.45O4,,933.15,True,True
Li0.5Sm0.1Fe2.4O4,,933.15,True,True
Li0.5Sm0.2Fe2.3O4,,933.15,True,True
Li0.649Ti0.5Mn0.051Zn0.2Fe1.598Bi0.002O4,,553.0,False,True
Li0.65Ti0.5Mn0.05Zn0.2Fe1.6O4,,557.15,False,True
Li0.66Ti0.42Mn0.05Al0.2Zn0.1Fe1.57O4,,577.0,False,False
Li0.68Ti0.46Mn0.05Al0.15Zn0.1Fe1.56O4,,583.0,False,True
Li0.6Dy0.05Fe2.25Co0.1O4,,840.0,True,True
Li0.6Dy0.075Fe2.225Co0.1O4,,859.0,True,True
Li0.6Dy0.125Fe2.175Co0.1O4,,787.0,True,True
Li0.6Dy0.15Fe2.15Co0.1O4,,777.0,True,True
Li0.6Dy0.175Fe2.125Co0.1O4,,673.0,True,True
Li0.6Dy0.1Fe2.2Co0.1O4,,820.0,True,True
Li0.6Fe2.3Co0.1O4,,884.0,False,True
Li0.71Ti0.52Mn0.05Al0.075Zn0.1Fe1.545O4,,597.0,False,True
Li0.72Ti0.54Mn0.05Al0.05Zn0.1Fe1.54O4,,603.0,False,True
Li0.73Ti0.56Mn0.05Al0.025Zn0.1Fe1.535O4,,610.0,False,True
Li0.75Ni1.25O2,,253.0,False,True
Li0.7Ti0.5Mn0.05Al0.1Zn0.1Fe1.55O4,,591.0,False,True
Li0.81Ni1O2,,17.0,False,True
Li0.86Ni1.14O2,,231.0,False,True
Li0.91Fe5O7.96,,893.0,False,True
Li0.91Ni1.09O2,,160.0,False,True
Li0.993Ca0.014Fe4.993O8,,873.0,False,True
Li0.995Ca0.01Fe4.995O8,,873.0,False,True
Li0.997Ca0.006Fe4.995O8,,872.0,False,True
Li0.99Ca0.02Fe4.99O8,,874.0,False,True
Li1.01Ni1O2,,20.0,False,True
Li1.02Fe5O8.01,,893.0,False,True
"Li1.1Zn1-xCrxAs (x = 0.03, 0.05, 0.10, 0.15)",,218.0,False,False
Li1.2Ho0.03Zn0.4Fe1.97O4,,835.0,True,True
Li1.2Ho0.06Zn0.4Fe1.94O4,,824.0,True,True
Li1.2Ho0.09Zn0.4Fe1.91O4,,814.0,True,True
Li1.2Ho0.12Zn0.4Fe1.88O4,,810.0,True,True
Li1.2Ho0.15Zn0.4Fe1.85O4,,806.0,True,True
Li1.2Zn0.4Fe2O4,,848.0,False,True
Li1.75Co0.25Se1,820.168,,False,True
Li1.75Co0.25Te1,805.237,,False,True
Li1.75Ni0.25Se1,939.308,,False,True
Li1.75Ni0.25Te1,668.343,,False,True
Li1Co0.2Ni0.8O2,,95.0,False,True
Li1Mg0.5Mn1.5O4,,23.0,False,True
Li1Mn0.03Fe0.97P1O4,,30.0,False,True
Li1Mn0.09Fe0.91P1O4,,30.0,False,True
Li1Mn0.18Fe0.82P1O4,,30.0,False,True
Li1Mn0.25Co0.5Ni0.25O2,,8.0,False,True
Li1Mn0.2Co0.6Ni0.2O2,,60.0,False,True
Li1Mn0.33Co0.33Ni0.33O2,,30.0,False,True
