,composition,material_id,Ms (ampere/meter)_s,has_rare_earth,Ms (ampere/meter)_e_re_free_augmented,exp-minus-sim
441,Al(CoS2)2,86,82512.3074452928,False,156390.01792858748,73877.71048329468
442,Al(CuO2)2,192,116080.9040197213,False,113974.01994526877,-2106.884074452537
443,Al(CuO2)3,954,419169.9852287212,False,709356.1228446411,290186.13761591987
444,Al(FeO2)3,208,1240478.4744112538,False,1240876.3915205651,397.9171093113255
445,Al(FeS2)2,699,396709.7838224871,False,384959.66702946404,-11750.116793023073
446,Al(Ni4Pt)3,553,336777.1108936263,False,310183.3014465888,-26593.809447037464
447,Al(NiO2)2,833,415823.9883551741,False,476740.91001447616,60916.92165930208
448,Al(NiPd)2,363,97196.01454508366,False,95348.05832658555,-1847.9562184981041
449,Al(NiPt)2,598,127691.99060461496,False,88708.5326904119,-38983.457914203056
450,Al(NiS2)2,281,204113.4451209774,False,235752.55894665892,31639.113825681503
451,Al(OF)3,117,509235.4654843434,False,496100.1394950929,-13135.325989250501
452,Al(OsO2)2,654,136282.90854686906,False,126113.83741500202,-10169.071131867036
453,Al(RuO2)2,318,124007.90346970064,False,279715.88068280363,155707.97721310297
454,Al(SiO3)2,645,56631.483293770434,False,65200.23599715816,8568.752703387727
455,Al(V4Ge)3,398,176466.94237882804,False,215073.38725842375,38606.444879595714
456,Al(V4Si)3,329,192791.37853491327,False,143078.57255903378,-49712.805975879484
457,Al(V4Sn)3,332,145545.4157855116,False,150268.1090197356,4722.693234223989
458,Al(WF5)3,138,182534.4498462353,False,209446.9884481049,26912.5386018696
459,Al(WO2)2,639,224466.64229543143,False,219722.58213222746,-4744.060163203976
460,Al10(Bi2O9)3,320,98904.4757998768,False,145741.96546068013,46837.48966080333
461,Al10(Cu2O7)3,447,109256.76616397516,False,102700.63679603527,-6556.129367939895
462,Al11Cr4,710,207271.8632323631,False,154276.85436085463,-52995.00887150847
463,Al11H2NO17,532,58575.48584297477,False,55349.65063985495,-3225.8352031198156
464,Al11NO17,189,105474.5031149406,False,83939.72087884479,-21534.78223609581
465,Al11O18,636,87719.62220738873,False,61415.69983251717,-26303.92237487156
466,Al12Fe7,885,467070.2823705199,False,476870.92465352436,9800.642283004476
467,Al12Ga(S2O33)2,674,208313.85580844915,False,436383.57828909706,228069.7224806479
468,Al15Fe9O32,400,611481.6844218364,False,609867.5561341001,-1614.1282877363265
469,Al16As9O76,1,183173.18013371396,False,98663.80401019202,-84509.37612352194
470,Al19CrO30,988,63069.52770606533,False,204685.4023879397,141615.87468187438
471,Al2(BiO3)3,392,139584.1006966955,False,184951.00398327206,45366.90328657656
472,Al2(CuO2)3,848,220653.7776071441,False,186203.43253617757,-34450.34507096652
473,Al2(FeO3)3,223,667369.6128222012,False,681069.4967280687,13699.883905867464
474,Al2Bi2O7,807,159936.06000469704,False,72638.06512911504,-87297.994875582
475,Al2Co2Mo3,36,126210.70788299714,False,124249.25763631795,-1961.4502466791891
476,Al2Co2O5,526,503537.0593285888,False,500464.16325120506,-3072.896077383717
477,Al2Co2O7,457,188206.271560441,False,214831.61646936648,26625.344908925472
478,Al2Co2W3,458,124493.51304634898,False,128470.01609279517,3976.503046446189
479,Al2Co3GeO8,879,581074.9225137198,False,626627.3483810301,45552.425867310376
480,Al2CoMo,623,210213.62158936687,False,170765.93091222894,-39447.69067713793
481,Al2CoN3,194,291139.34930194455,False,291762.0545554528,622.705253508233
482,Al2CoOs,112,88437.02881687306,False,199438.31396716362,111001.28515029055
483,Al2CoPd,474,85723.60093401295,False,86123.19471796392,399.59378395097156
484,Al2CoPt,285,112415.11848785383,False,115305.65772608708,2890.53923823325
485,Al2CoRe,525,142428.8171647261,False,134106.9599556179,-8321.857209108188
486,Al2CoTc,776,201636.3944522616,False,202570.76120421893,934.3667519573355
487,Al2Cr2O5,120,699261.6615793568,False,621482.590118455,-77779.07146090176
488,Al2Cr3(SiO4)3,121,548538.8986337164,False,548537.9822542628,-0.9163794536143541
489,Al2Cr3Co2,608,161639.78924251036,False,507855.09249047923,346215.3032479689
490,Al2Cr3CuS8,931,336488.93402602273,False,351254.93906663515,14766.005040612421
491,Al2Cr3Ir2,259,97619.31682158668,False,128678.52881298846,31059.211991401782
492,Al2Cr3Rh2,14,196091.28416355065,False,184971.46535262765,-11119.818810922996
493,Al2CrAu,490,490773.4318654784,False,767952.548593101,277179.1167276226
494,Al2CrAu2,564,400214.69962949393,False,386423.9214418796,-13790.778187614342
495,Al2CrCo,240,551738.324217288,False,534325.7989630222,-17412.52525426587
496,Al2CrCoCu4,266,392381.0948031158,False,519587.3706921651,127206.27588904928
497,Al2CrCu,216,521577.0433233497,False,519013.8788124402,-2563.164510909468
498,Al2CrCu4Ni,665,305067.85092423845,False,284003.4107475257,-21064.440176712757
499,Al2CrCu5,679,296581.362619168,False,282308.2616783807,-14273.100940787292
500,Al2CrFe,517,367885.7733241967,False,339742.6277964483,-28143.14552774839
501,Al2CrFeCo4,76,802502.8772792881,False,799819.5510531093,-2683.3262261787895
502,Al2CrFeCu4,559,540603.8315924762,False,693892.3435870346,153288.5119945584
503,Al2CrIr,528,485549.3235503667,False,479356.9130395475,-6192.4105108191725
504,Al2CrN3,495,421205.4815938606,False,290525.082231609,-130680.39936225163
505,Al2CrNi,357,501188.2909301978,False,501571.44002668664,383.1490964888362
506,Al2CrO5,212,246031.95392387937,False,239967.0533507943,-6064.900573085062
507,Al2CrOs,626,343791.5840679684,False,256045.52855387283,-87746.05551409558
508,Al2CrPd,267,482778.8437529335,False,380874.74638590537,-101904.09736702812
509,Al2CrPt,701,418814.3133617632,False,422203.7484145385,3389.435052775312
510,Al2CrRe,833,260554.9901990668,False,329583.41233179334,69028.42213272655
511,Al2CrRh,256,502393.9432887003,False,491284.5900585829,-11109.353230117413
512,Al2CrRu,910,434910.3548941122,False,425475.15450386214,-9435.200390250073
513,Al2CrS4,26,263619.64220383734,False,236467.34106724273,-27152.301136594615
514,Al2CrTc,446,106015.533433003,False,166217.0838033937,60201.5503703907
515,Al2Cu3(SiO4)3,342,141058.7459886216,False,148013.69125127152,6954.9452626499115
516,Al2Fe(PO4)3,323,162756.52619788135,False,337500.66923293227,174744.14303505092
517,Al2Fe(PO8)2,151,315032.3485042278,False,287260.46816367144,-27771.88034055638
518,Al2Fe2Bi2O9,871,464686.435100394,False,474487.0773833985,9800.642283004476
519,Al2Fe2O5,763,871212.8585510857,False,885522.4994983785,14309.640947292792
520,Al2Fe2O7,851,369567.9540505066,False,356002.66995588306,-13565.284094623523
521,Al2Fe3(BiO4)3,298,547541.8435650157,False,543186.5399009609,-4355.303664054838
522,Al2Fe3(PO5)3,209,461192.8134137249,False,633313.4603909221,172120.64697719726
523,Al2Fe3F15,241,521191.709404338,False,473935.18725165987,-47256.52215267811
524,Al2FeAg,781,242875.77327928724,False,241517.71468529652,-1358.0585939907178
525,Al2FeAu,539,238968.41276544065,False,256551.95672170626,17583.54395626561
526,Al2FeCo,400,95679.03333800811,False,93811.8437865938,-1867.1895514143107
527,Al2FeCoCu4,889,299578.71014756395,False,296691.995117102,-2886.715030461957
528,Al2FeCu,760,130296.7776758748,False,149237.74307381338,18940.96539793859
529,Al2FeCu4Ni,419,217751.0648313673,False,320232.43874466704,102481.37391329976
530,Al2FeCu5,277,230974.5431789243,False,189081.51750870675,-41893.025670217554
531,Al2FeIr,136,56513.719700846894,False,91489.58947755345,34975.86977670656
532,Al2FeMo,518,405221.6032953037,False,403340.45547004504,-1881.1478252586676
533,Al2FeN3,658,696934.216524556,False,695985.5124338261,-948.7040907299379
534,Al2FeOs,623,345736.7606800003,False,328994.46537207405,-16742.29530792625
535,Al2FePd,434,206030.7885942244,False,214554.75091424657,8523.962320022169
536,Al2FeRe,53,380844.8591669472,False,368990.1489743213,-11854.710192625877
537,Al2FeRu,442,359691.9449443481,False,351038.6811802515,-8653.263764096657
538,Al2FeS4,693,243853.4886781543,False,275818.1245916895,31964.635913535196
539,Al2FeSiO5,141,292528.82693911035,False,293881.881984264,1353.0550451536546
540,Al2FeTc,791,346798.47894290416,False,346627.86484268226,-170.61410022189375
541,Al2HPb(CO5)2,501,210846.44844708583,False,205151.34281647636,-5695.105630609469
542,Al2Ir3,386,56700.35237258941,False,55863.48296542513,-836.8694071642822
543,Al2IrW,23,164652.47479285073,False,281606.03081678814,116953.55602393742
544,Al2Mo2O5,438,267952.85147199774,False,258174.27121638635,-9778.580255611392
545,Al2Mo2O7,5,295656.6227697867,False,271434.36759009544,-24222.255179691245
546,Al2MoIr,258,231535.9494203785,False,243702.30972191293,12166.360301534412
547,Al2MoRh,9,258368.2049314252,False,257910.95959975384,-457.24533167135087
548,Al2MoRu,935,349724.51528303896,False,324646.6912123075,-25077.82407073147
549,Al2Ni2O5,704,292116.430161583,False,319096.0944860642,26979.664324481215
550,Al2Ni9Pd,658,157011.30037039373,False,156995.71835686712,-15.582013526611263
551,Al2NiN3,565,144552.44895626215,False,136775.85746404255,-7776.591492219595
552,Al2NiO4,265,276843.3895933624,False,248386.86179011472,-28456.527803247678
553,Al2NiPt2,661,72177.05404637614,False,61253.79750980956,-10923.25653656658
554,Al2Os2O5,64,81286.2059204951,False,103778.1471733523,22491.941252857214
555,Al2P2NO11,585,81045.43644275052,False,86223.62133248163,5178.184889731114
556,Al2P2NO8,881,146109.99248062656,False,367697.10602013674,221587.11353951017
557,Al2P3O13,233,94269.0677445397,False,64847.384574600845,-29421.683169938857
558,Al2Re2O5,482,172024.92392386732,False,153651.15125227065,-18373.77267159667
559,Al2RhW,270,244992.83378295603,False,308491.6681390811,63498.834356125066
560,Al2Ru2O5,652,111054.9094348154,False,111058.09202440506,3.182589589661802
561,Al2RuW,308,250947.20687716105,False,366877.8838335113,115930.67695635027
562,Al2Si2H8N2O9,211,76160.4648072424,False,74847.18202919976,-1313.282778042645
563,Al2Si3(NiO4)3,664,285962.05505438906,False,424565.527630119,138603.47257572995
564,Al2Si3(WO4)3,542,545084.9894437799,False,588057.0833743826,42972.093930602656
565,Al2Tc2O5,445,395361.8181194604,False,369220.203875995,-26141.614243465418
566,Al2TcMo,452,155392.50729667436,False,140268.44373386452,-15124.063562809839
567,Al2V2O5,739,493549.4200143445,False,493428.46081016376,-120.9592041807482
568,Al2V2O7,890,171378.5669488366,False,558624.3520885827,387245.7851397461
569,Al2V3(SiO4)3,5,410573.9176461111,False,397061.86363549245,-13512.054010618653
570,Al2VAu,491,283635.23294843896,False,161515.66534906306,-122119.5675993759
571,Al2VCo,699,406412.80149423867,False,561030.2583803773,154617.45688613865
572,Al2VCoCu4,208,233488.784996182,False,268208.0674667503,34719.28247056829
573,Al2VCr,401,51113.09405862272,False,53482.606034037744,2369.511975415022
574,Al2VCrCu4,330,390870.1237057138,False,376226.0480811057,-14644.075624608085
575,Al2VCu,528,345036.24255269766,False,413061.65724697604,68025.41469427838
576,Al2VCu4Ni,655,67134.85221389233,False,66539.41595694664,-595.4362569456862
577,Al2VFe,257,385464.615798809,False,361197.99075067806,-24266.625048130925
578,Al2VFeCu4,252,395221.1369942919,False,401480.1886069409,6259.0516126489965
579,Al2VIr,539,430091.95633357344,False,418132.12820601865,-11959.828127554792
580,Al2VNi,100,406696.75878868566,False,403994.2684829185,-2702.4903057671618
581,Al2VOs,960,349560.51645935455,False,322915.53860542417,-26644.97785393038
582,Al2VPd,126,413607.1718854759,False,412302.1481726107,-1305.0237128652516
583,Al2VPt,319,442368.8139147864,False,501161.5628411646,58792.748926378204
584,Al2VRe,74,272449.6104328286,False,330959.2286118163,58509.6181789877
585,Al2VRh,900,431131.8616233702,False,420233.7975490285,-10898.064074341732
586,Al2VRu,277,352095.786713438,False,339569.64476241136,-12526.141951026628
587,Al2VTc,852,277709.74299671024,False,266378.64663451177,-11331.09636219847
588,Al2W2O5,27,183487.28530009565,False,284204.2423119671,100716.95701187142
589,Al2W2O7,694,257052.1313247294,False,79151.84428049307,-177900.28704423632
590,Al2ZnCrCu4,508,291742.0857355298,False,296901.2677676265,5159.182032096724
591,Al2ZnFe,400,117866.06296183012,False,109364.81197010775,-8501.250991722365
592,Al2ZnFeCu4,181,230756.71207620532,False,213926.30702099073,-16830.405055214593
593,Al3(MoSe2)4,193,61121.145310904256,False,828756.3121459655,767635.1668350613
594,Al3(O2F)2,699,100493.51757003444,False,89309.99189874089,-11183.525671293552
595,Al3(PO8)2,685,264631.10608617094,False,272617.4122381004,7986.306151929486
596,Al3(SiO5)2,525,178878.89869426118,False,157267.22774227345,-21611.670951987733
597,Al39Fe7Cu24,671,130254.2070728804,False,123243.99241015881,-7010.214662721584
598,Al3Cr,287,356931.33216723945,False,500583.62492830754,143652.2927610681
599,Al3Cr3(SbO8)2,181,171838.91873399244,False,130579.72909864906,-41259.189635343384
600,Al3CrO6,760,316274.97805128567,False,312013.0606559834,-4261.917395302269
601,Al3P3H7O12,500,104559.17713415642,False,257348.44121726044,152789.26408310403
602,Al3Si3(PbO8)2,466,169509.66727187147,False,194236.16267742915,24726.49540555768
603,Al3Tl4Fe(As2O7)4,400,71383.00119110728,False,66103.12969883281,-5279.871492274469
604,Al3V,469,60894.996783712326,False,53654.746849111514,-7240.249934600812
605,Al3ZnNi12,274,174471.14873472892,False,209417.59180476953,34946.44307004061
606,Al4(CoO4)3,96,658458.1313549608,False,367459.50161888567,-290998.6297360752
607,Al4(FeO4)3,178,549512.4423129678,False,557228.1050626859,7715.66274971806
608,Al4(NiO4)3,672,179297.34020021214,False,184087.4864404811,4790.14624026895
609,Al4Co13Si2(SbO14)2,204,661901.3712912615,False,635724.4882340594,-26176.883057202096
610,Al4Cr13Si2(SbO14)2,598,771310.3719311035,False,724929.6096284813,-46380.7623026222
611,Al4CrS8,272,76585.67243906729,False,51507.84836833582,-25077.82407073147
612,Al4Fe2CuP4(H8O13)2,533,211634.26758190116,False,204564.5291425303,-7069.738439370878
613,Al4Ni15,896,209394.0783496528,False,204642.95106706404,-4751.127282588743
614,Al4Ni15Ge,748,122748.91911216502,False,118538.19491424705,-4210.724197917967
615,Al4Ni15Sb,460,100902.82408166124,False,96041.86981019555,-4860.954271465685
616,Al4Ni15Sn,412,114815.41674860292,False,109611.09417406023,-5204.32257454269
617,Al4Si2Ni13(SbO14)2,553,454100.97090934817,False,396527.81894131465,-57573.15196803352
618,Al4V13Si2(SbO14)2,340,556884.0913122259,False,554756.0406569734,-2128.050655252533
619,Al4Zn3Cr2O12,583,261830.86723233125,False,246910.9809597364,-14919.886272594857
620,Al5(CoO4)3,713,510501.5611052227,False,512744.94860793516,2243.3875027124886
621,Al5(CuO4)3,442,271064.0318959404,False,261224.7150110553,-9839.316884885135
622,Al5(FeO4)3,14,684258.0198394904,False,677116.0317447965,-7141.988094693865
623,Al5(NiO4)3,938,242844.96344202565,False,281306.65002325585,38461.6865812302
624,Al6B5O18,599,95063.7646878522,False,97709.91497677154,2646.150288919336
625,Al6Cu2B4O17,343,56840.23663235401,False,55747.34474337768,-1092.89188897633
626,Al7Cr(Bi2O9)2,569,74313.97026572617,False,77147.48846669363,2833.518200967461
627,Al8Cr5,65,114333.02818206724,False,111470.41221264505,-2862.615969422186
628,Al9Cr(BO9)2,330,81024.04223677577,False,56999.4871832199,-24024.555053555872
629,Al9Fe2(SiO6)4,383,220833.29407311603,False,227744.37669141905,6911.082618303015
630,AlAgRh2,355,56117.12076584726,False,92212.01383225655,36094.893066409284
631,AlAsO6,888,331470.7596755555,False,325787.0762437024,-5683.683431853133
632,AlBi(WO4)2,858,118054.47441914608,False,121181.61652487284,3127.142105726758
633,AlC2Br5(NO3)2,217,166105.19258578244,False,164192.33477768852,-1912.8578080939187
634,AlC4NCl2,673,78333.53842103787,False,178898.63624834482,100565.09782730695
635,AlC6,307,181527.19760815345,False,182872.26604534528,1345.0684371918323
636,AlCdCoAu,768,155361.6030547073,False,146561.0501435988,-8800.552911108476
637,AlCdCoNi,602,74714.61771255823,False,82676.51068260182,7961.892970043584
638,AlCdCoPd,958,112679.38673219614,False,110394.43952650239,-2284.947205693752
639,AlCdCoPt,38,138831.83614539838,False,67592.75634603319,-71239.0797993652
640,AlCdFeIr,288,348223.295723634,False,325691.2410290397,-22532.05469459429
641,AlCdFePd,857,366730.92742278415,False,366161.2982480008,-569.6291747833602
642,AlCdFePt,149,368983.84852471866,False,349125.6848870485,-19858.163637670164
643,AlCdFeRh,102,387759.11986656114,False,573530.9280803993,185771.80821383814
644,AlCo,580,119920.08619770034,False,118141.87757244385,-1778.2086252564914
645,AlCo(OF)6,639,645099.3075892073,False,641257.8879650402,-3841.4196241671452
646,AlCo(WO4)2,297,211993.4403403799,False,202154.12345549476,-9839.316884885135
647,AlCo2As,519,313203.35838284914,False,643138.7205039572,329935.3621211081
648,AlCo2Cu,854,377349.124870954,False,371098.92286805174,-6250.202002902282
649,AlCo2Ge,591,228252.5506665888,False,214908.92212732366,-13343.628539265133
650,AlCo2Ir,916,639958.3110145244,False,836989.7981260051,197031.48711148067
651,AlCo2Mo,723,342210.930278948,False,344370.6355652443,2159.7052862963174
652,AlCo2Ni,660,533331.4012809616,False,801650.8332785869,268319.4319976253
653,AlCo2Os,574,467145.0888083611,False,415567.28341810347,-51577.80539025762
654,AlCo2Pd,935,238522.69858314333,False,240091.7175272331,1569.0189440897666
655,AlCo2Pt,140,529047.4418822685,False,518275.4326256085,-10772.009256660007
656,AlCo2Re,420,357073.4849210959,False,352212.53064963024,-4860.954271465656
657,AlCo2Rh,327,627275.117435153,False,1084389.2500373106,457114.13260215765
658,AlCo2Ru,922,755505.2651012591,False,761395.146676301,5889.881575041916
659,AlCo2Sb,293,231531.2052757038,False,366027.1520484983,134495.94677279447
660,AlCo2Si,173,345934.6658678508,False,308373.09240361396,-37561.57346423686
661,AlCo2Sn,776,208010.38300137487,False,221046.68877012221,13036.305768747348
