,composition,material_id,Ms (ampere/meter)_s,has_rare_earth,Ms (ampere/meter)_e_re_augmented,exp-minus-sim
2180,Ba2YSnO6,762,59210.47806351307,True,57996.075776508056,-1214.4022870050103
2181,Ba2YTcO6,784,125602.9422614508,True,678396.1545625109,552793.2123010601
2182,Ba2YTe,680,105004.90130149107,True,107891.40262692774,2886.501325436664
2183,Ba2YTi2F11,338,76433.91122238869,True,141358.6748336397,64924.76361125101
2184,Ba2YTiO6,673,62608.93279117325,True,75550.10879697927,12941.176005806024
2185,Ba2YTlCr2O7,352,282866.64990138303,True,279867.30502939766,-2999.344871985377
2186,Ba2YTlFe2O7,246,364032.94239086536,True,358299.5266783028,-5733.415712562564
2187,Ba2YTlNi2O7,995,177738.6432168487,True,362412.30337981856,184673.66016296987
2188,Ba2YTlO6,322,113586.83993097131,True,144317.869324319,30731.029393347693
2189,Ba2YTlV2O7,148,175794.65180682015,True,173719.86064998567,-2074.791156834486
2190,Ba2YTlW2O7,315,167778.69981864144,True,169948.90036440085,2170.200545759406
2191,Ba2YUO6,798,54004.69904678115,True,86999.66844712378,32994.969400342634
2192,Ba2YV2F11,5,220652.034597526,True,219670.4220155676,-981.6125819584122
2193,Ba2YV3O7,942,382583.7829447326,True,1644402.2254631885,1261818.442518456
2194,Ba2YV3O8,699,290419.83234934707,True,376349.1730240348,85929.34067468776
2195,Ba2YW3O7,715,227301.8444981574,True,200079.22093111838,-27222.62356703903
2196,Ba2YW3O8,722,136593.99849424613,True,303266.107213043,166672.1087187969
2197,Ba2YZnO6,39,187542.74724360192,True,51479.99270483598,-136062.75453876593
2198,Ba2YZrO6,695,58346.77795886176,True,84027.8548404283,25681.076881566543
2199,Ba2YbMgNbO6,756,107979.41459102104,True,211375.35919323342,103395.94460221239
2200,Ba2YbMgRuO6,482,58309.52124303512,True,552863.7685997115,494554.2473566764
2201,Ba2YbMoO6,449,64072.39553536362,True,483524.1617184175,419451.76618305384
2202,Ba2YbNbO6,752,61030.09272850701,True,62528.42838517268,1498.335656665673
2203,Ba2YbTaO6,681,61265.27102351408,True,74370.0699858827,13104.798962368623
2204,Ba2YbUO6,624,56979.10073219504,True,56607.226685926005,-371.874046269033
2234,Ba2ZrScO6,962,62713.75750321555,True,50173.04558842145,-12540.711914794098
2253,Ba3Ce,310,89214.53162439601,True,73763.32653890594,-15451.205085490074
2254,Ba3Ce2O6,674,78024.71512995852,True,62518.93560846982,-15505.779521488701
2267,Ba3DyIrRuO9,453,82239.15294276386,True,233747.6409377422,151508.48799497832
2268,Ba3DyUFeO9,669,171811.85645928243,True,451907.95649533044,280096.100036048
2269,Ba3Er2Cu2PtO10,518,72665.0056542144,True,56912.779674119534,-15752.225980094867
2270,Ba3ErIrRuO9,75,82905.62616018196,True,84721.46538934842,1815.839229166464
2271,Ba3ErMn2O9,564,309801.39343300014,True,285246.1656261276,-24555.227806872514
2272,Ba3Eu,635,302471.52857393114,True,283792.6245420274,-18678.904031903716
2273,Ba3Eu(BO2)9,96,135281.65594681317,True,415377.7559828612,280096.10003604804
2274,Ba3Eu3(Fe3O8)2,138,1191217.652464309,True,1195566.8820069635,4349.229542654473
2289,Ba3Gd(BO2)9,917,159148.14185697978,True,141155.67780694985,-17992.46405002993
2290,Ba3GdIrRuO9,197,280433.84040237044,True,286076.92718192947,5643.086779559031
2292,Ba3HoIrRuO9,473,82631.59834524205,True,76321.16076910957,-6310.437576132477
2293,Ba3HoRu2O9,520,124371.1727011264,True,176672.31990927306,52301.14720814666
2294,Ba3HoUFeO9,952,141422.90663450435,True,109178.79990862162,-32244.10672588274
2299,Ba3La3Mn2(WO6)3,98,250100.6258854724,True,355507.6434236192,105407.01753814681
2300,Ba3La7Mn(Co3O10)3,654,454553.9691001561,True,442942.0990091713,-11611.870090984798
2301,Ba3La7Mn2(Co4O15)2,355,446630.112135466,True,482632.05509640166,36001.942960935645
2302,Ba3La7Ti3Cr7O30,676,311701.8908318687,True,293776.8367446053,-17925.054087263416
2303,Ba3LaIrRuO9,504,78041.38497527146,True,141673.90960040397,63632.524625132515
2306,Ba3LuIrRuO9,87,84092.04988855212,True,80107.50802575106,-3984.5418628010666
2326,Ba3Nd3(Co3O8)2,658,480578.8191242464,True,492387.1537085173,11808.334584270895
2327,Ba3Nd3Co6O17,318,448462.68265277066,True,451994.6852262299,3532.0025734592346
2328,Ba3NdIrRuO9,166,79361.86907304195,True,50142.719598620024,-29219.149474421924
2337,Ba3PrIrRuO9,776,78521.37965086928,True,113249.19503877101,34727.81538790173
2344,Ba3SmIrRuO9,924,81102.04219498899,True,87698.27049217274,6596.228297183756
2355,Ba3SrEr2(MoO6)2,188,61472.18779270461,True,62733.72275197137,1261.5349592667626
2357,Ba3SrNd2(IrO6)2,256,118608.1645845266,True,119242.69779359449,634.5332090678858
2358,Ba3SrY8(CuO5)4,875,73658.83972298192,True,54750.37752981509,-18908.462193166837
2362,Ba3TbIrRuO9,104,81561.84814004043,True,90691.22703181092,9129.378891770495
2370,Ba3TmIrRuO9,988,84572.81472664363,True,86219.06988157041,1646.255154926781
2379,Ba3Y2Cu2PtO10,561,71735.79192894783,True,83357.84818706189,11622.056258114055
2380,Ba3Y4(CoO5)3,473,69319.2867150797,True,67108.75518411589,-2210.53153096381
2381,Ba3Y5(NiO5)3,626,124722.6986358937,True,137030.61395537568,12307.915319481981
2382,Ba3YIrRuO9,355,82494.23542826966,True,1470767.493397254,1388273.2579689843
2383,Ba3YO6,154,147525.3972623873,True,149368.6375350017,1843.2402726144064
2384,Ba3YRuPtO9,597,120754.4745147594,True,159360.9193943551,38606.4448795957
2385,Ba3Yb2Y2O9,306,69000.48699382764,True,550419.459838964,481418.9728451364
2386,Ba3YbRu2O9,296,177298.85065537677,True,210686.9635259805,33388.11287060374
2393,Ba4CaNd3(Co4O11)2,634,478764.4818565296,True,1665976.1430610216,1187211.661204492
2394,Ba4Ce(RuO4)3,131,121227.182938,True,111377.01567307416,-9850.16726492584
2395,Ba4Ce2O7,921,56942.7801532985,True,245443.3518607705,188500.57170747197
2396,Ba4Eu4Zn3PtO15,310,93556.5081476548,True,98296.652678846,4740.14453119121
2399,Ba4La(RuO4)3,695,147236.36339408645,True,1071182.3052849048,923945.9418908183
2400,Ba4La2SbRuO12,176,84991.37170915508,True,224710.6461167928,139719.2744076377
2401,Ba4La4Co8O17,228,407348.8631581063,True,396287.17972562974,-11061.683432476537
2402,Ba4La4Co8O23,425,339559.2966187171,True,397408.55099196447,57849.254373247386
2403,Ba4La6Mn(Co3O10)3,685,466001.83420871344,True,485097.8475619867,19096.013353273273
2404,Ba4La6Mn5In5O30,156,218572.91507723363,True,218239.41579117643,-333.4992860571947
2405,Ba4La8Mn11SnO36,576,500325.0193054416,True,150867.5981712783,-349457.4211341633
2419,Ba4Nd(RuO4)3,721,148503.6771337679,True,154260.95880337126,5757.28166960337
2420,Ba4Nd4Co8O23,464,195206.46301574653,True,188053.86465835312,-7152.598357393406
2421,Ba4Nd8Cu3PtO20,181,51370.547960298165,True,56183.67873777702,4813.130777478858
2422,Ba4Pr4Co8O23,562,394945.99408942,True,491686.9312280716,96740.93713865161
2423,Ba4PrEu(Cu3O7)2,732,160761.10940443326,True,163992.35165541386,3231.2422509806056
2424,Ba4PrGd(Cu3O7)2,198,176193.4592193212,True,173887.00611175707,-2306.453107564128
2428,Ba4Sr2Dy2Co4O15,582,273227.9452909205,True,225249.2115680791,-47978.733722841396
2429,Ba4Sr2La2Co4O15,764,260853.555804924,True,457885.04291640467,197031.48711148067
2430,Ba4Sr2Nd2Co4O15,751,265937.4079521249,True,271228.25882691256,5290.850874787662
2431,Ba4Sr2Sm2Co4O15,511,269737.0363179716,True,269397.4691800832,-339.5671378883999
2437,Ba4Y2FeCu5O14,190,86447.38271898632,True,500376.714326985,413929.3316079987
2443,Ba5Er8Ni4O21,986,138328.2328988287,True,203252.9965100797,64924.76361125102
2446,Ba5Gd2ZrAl2O13,456,318976.1440393036,True,310064.8741366327,-8911.269902670872
2447,Ba5Gd8Mn4O21,134,328590.6481984894,True,350373.9331172055,21783.28491871612
2452,Ba5SrLa2Fe4O15,188,418470.1445928246,True,396435.8112514599,-22034.33334136475
2453,Ba5SrNd2Fe4O15,939,431826.43858699006,True,484941.2760216634,53114.83743467333
2456,Ba6Eu(ClF6)2,828,77824.90294971492,True,72710.59527262946,-5114.307677085453
2460,Ba6Gd(ReO6)3,479,150552.2571434734,True,205462.00922416252,54909.752080689126
2461,Ba6Gd2Al4O15,945,291402.4528152663,True,292250.56680203875,848.1139867724269
2462,Ba6Gd2Fe4O15,382,685248.8050372889,True,678038.7857690273,-7210.019268261618
2463,Ba6Gd2Ga4O15,797,280917.7973978043,True,278345.74260477273,-2572.054793031537
2464,Ba6La2Co4O15,387,251570.411059669,True,206147.19886222162,-45423.21219744737
2465,Ba6La2Fe4O15,803,421104.6149405356,True,342639.33679373236,-78465.27814680326
2474,Ba6Nd2Fe4O15,3,416533.980019537,True,416183.4087169088,-350.57130262820283
2475,Ba6Nd2Y(MoO6)3,357,58222.83539515596,True,246723.40710262794,188500.57170747197
2477,Ba6Pr2Co4O15,198,251504.18940526168,True,226854.50118005477,-24649.68822520692
2478,Ba6Pr2Fe4O15,176,414872.2995232597,True,407128.20128375647,-7744.098239503219
2479,Ba6Pr2Mg(Ru2O9)2,801,94949.63099802558,True,95066.52274427953,116.8917462539539
2481,Ba6Y2Ru3PtO18,901,121918.73042595354,True,121600.03295809218,-318.6974678613624
2482,Ba6Y3Co3(Cu3O11)2,251,159207.9343734919,True,322631.6954654318,163423.76109193987
2495,Ba8Eu(BN2)6,761,125341.52168122414,True,160465.0361914,35123.51451017585
2504,Ba9Ca3La4(Fe4O15)2,764,434628.4975858116,True,416321.9650375973,-18306.53254821431
2550,BaCaCeCrO6,352,128783.5137610481,True,120644.89100528201,-8138.6227557660895
2551,BaCaCeFeO6,611,256061.28015356057,True,249026.02134895342,-7035.258804607147
2552,BaCaCeNbO6,850,60739.45073758071,True,52399.98179735967,-8339.468940221035
2558,BaCaEuBiO6,280,349056.30111805804,True,391781.161428015,42724.860309956945
2559,BaCaEuFeO6,780,605670.3778968316,True,565046.9603015273,-40623.417595304316
2560,BaCaEuNbO6,543,365639.18894585606,True,364690.4848551261,-948.7040907299379
2561,BaCaEuSbO6,567,365371.0737653369,True,337227.9282375885,-28143.14552774839
2562,BaCaEuSeO6,346,466896.3565284642,True,456312.31044520653,-10584.04608325765
2563,BaCaEuWO6,683,431500.5734820036,True,381695.1728173838,-49805.40066461981
2568,BaCaGdBiO6,6,409569.2753620407,True,446720.8558375588,37151.58047551813
2569,BaCaGdNbO6,583,427095.9799783109,True,452640.5316117376,25544.551633426745
2570,BaCaGdSbO6,450,435771.4241792577,True,441661.3057542996,5889.881575041916
2580,BaCaNdFeO6,140,206013.06476500872,True,74812.2365885932,-131200.82817641553
2581,BaCaNdMnO6,892,199034.14203522663,True,180186.58442688847,-18847.55760833816
2584,BaCaPrFeO6,895,189791.8737854348,True,175408.0120859789,-14383.861699455883
2585,BaCaSmFeO6,568,201616.2131125637,True,571742.0695961922,370125.8564836285
2597,BaCe,202,189997.04369232868,True,175688.87947579654,-14308.16421653214
2598,BaCe(CoO3)2,426,471437.83073889633,True,544430.2653934367,72992.43465454032
2599,BaCe(FeO3)2,431,689808.0277637066,True,710514.847344076,20706.819580369396
2600,BaCe(NiO3)2,752,78865.72827172879,True,158647.40999779163,79781.68172606284
2601,BaCe(RuO3)2,1,195688.2393006153,True,189960.4889798593,-5727.750320755993
2602,BaCe(TcO3)2,204,252966.9360248226,True,370320.39356913185,117353.45754430926
2603,BaCe2CoS5,342,130000.80407093556,True,299111.7106274419,169110.90655650632
2604,BaCe2EuO6,658,375517.816487639,True,362466.9735124957,-13050.842975143285
2605,BaCe2FeS5,740,172150.80702236472,True,166271.33726933217,-5879.46975303255
2606,BaCeCr2O6,373,386053.03862700285,True,400664.68202603,14611.643399027118
2607,BaCeEuHfO6,297,360905.6649435248,True,366325.22908433946,5419.5641408146475
2608,BaCeEuNiO6,416,459981.7144146813,True,393192.37778388755,-66789.33663079375
2609,BaCeEuSbO6,346,461514.1708436764,True,456843.7735880256,-4670.39725565078
2610,BaCeEuWO6,358,528185.6881957075,True,523956.52832266677,-4229.159873040742
2611,BaCeGe,573,68219.87727097026,True,59428.09557753435,-8791.781693435914
2612,BaCeMn2O6,435,541173.6866180445,True,468224.1530112908,-72949.53360675368
2613,BaCeN2,36,115814.67292542374,True,101547.96238921791,-14266.710536205836
2614,BaCeO3,398,94229.97090226342,True,89852.33363688637,-4377.637265377052
2615,BaCePb,124,70060.1406680206,True,65521.753485066714,-4538.387182953884
2616,BaCeSc2O6,752,66841.82848109287,True,314236.39273497165,247394.56425387878
2617,BaCeSi,567,69109.5412192425,True,53315.77207442232,-15793.76914482018
2618,BaCeTe,813,57359.29167148659,True,92087.10705938833,34727.81538790174
2619,BaCeTe2,765,50681.74348261757,True,58077.330842019546,7395.5873594019795
2620,BaCeV2O6,232,226520.4974460403,True,397913.26784376125,171392.77039772095
2652,BaDy,16,54582.45561395236,True,54036.81113954286,-545.6444744095061
2653,BaDy(CoO3)2,744,417857.3622483305,True,417699.4758183366,-157.8864299939014
2654,BaDy(CoO3)4,670,664520.4861526712,True,805762.2946944853,141241.8085418141
2655,BaDy(FeO3)2,366,716205.9065956704,True,689775.2275145154,-26430.679081154987
2656,BaDy(FeO3)4,706,776173.3126217587,True,764069.4450613027,-12103.867560455925
2657,BaDy(NiO3)2,679,82789.0272671291,True,90169.01117561749,7379.983908488386
2658,BaDy(ReO3)2,760,57733.55299745592,True,55870.2158950029,-1863.3371024530206
2659,BaDy(RuO3)2,788,216739.86484932777,True,184623.36404101638,-32116.500808311393
2660,BaDy(TcO3)2,253,179124.20643071333,True,180962.64463910242,1838.438208389096
2661,BaDyCo4O7,658,673686.1043835401,True,673621.3806367959,-64.72374674421735
2662,BaDyCr2O6,673,399997.79773519456,True,396778.9372653838,-3218.860469810781
2663,BaDyFeCuO5,931,381392.1522111676,True,349668.41662616865,-31723.73558499897
2664,BaDyMn2O6,869,561657.2664072651,True,563115.623847047,1458.3574397818884
2665,BaDyMn4O12,208,630712.0155508438,True,628473.9558958398,-2238.059655003948
2666,BaDyO3,481,105187.65496734268,True,62113.343886524526,-43074.31108081815
2667,BaDyTi4O12,545,116763.4977047258,True,101990.95700307153,-14772.540701654274
2668,BaDyV2O6,897,234173.32346869836,True,839757.1282071264,605583.804738428
2669,BaEr(CoO3)2,140,429089.9059142466,True,351542.3221632503,-77547.58375099633
2670,BaEr(FeO3)2,837,719492.9987352719,True,859822.7235811019,140329.72484583
2671,BaEr(NiO3)2,618,83423.78829842588,True,188830.8058365727,105407.01753814681
2672,BaEr(ReO3)2,318,62856.77728132458,True,57399.9421580143,-5456.83512331028
2673,BaEr(RhO3)2,23,53010.28212257804,True,53275.48727830349,265.20515572544537
2674,BaEr(RuO3)2,236,217374.27278363868,True,179938.36298149358,-37435.90980214509
2675,BaEr(TcO3)2,213,182691.81546662335,True,192598.08212254662,9906.266655923275
2676,BaErCr2O6,734,402039.6201969062,True,406516.1998406575,4476.579643751262
2677,BaErMn2O6,547,564647.7482920724,True,507074.5963240389,-57573.15196803352
2678,BaErO3,586,106958.89982918842,True,163958.1046740237,56999.20484483527
2679,BaErSc2O6,772,69595.65613142405,True,168078.67549272982,98483.01936130576
2680,BaErTe,45,93520.31462728718,True,89934.04857882587,-3586.266048461315
2681,BaErV2O6,757,235452.3493862553,True,418613.09216412494,183160.74277786966
2682,BaEu(CoO3)2,658,513657.6828515001,True,489911.8045307762,-23745.87832072389
2683,BaEu(CuO3)2,824,67074.59121806954,True,166088.86020012305,99014.2689820535
2684,BaEu(FeO3)2,751,642410.3200325413,True,835095.833578993,192685.5135464517
2685,BaEu(FeO3)4,764,1004691.7130209064,True,991507.4743631193,-13184.238657787093
2686,BaEu(GeO3)4,28,166099.32033395904,True,295957.97894594073,129858.6586119817
2687,BaEu(OsO3)2,718,68127.6365849363,True,89821.95320297814,21694.316618041834
2688,BaEu(RhO3)2,362,155659.8594504335,True,276694.6918594488,121034.8324090153
2689,BaEu(RuO3)2,745,269427.6609223507,True,264945.73770159046,-4481.923220760247
2690,BaEu(TcO3)2,40,53218.83017033829,True,431595.0602184669,378376.23004812864
2691,BaEu2CuO5,790,890301.1962158728,True,852429.2659241913,-37871.930291681434
2692,BaEu2O4,62,138793.5356376503,True,104957.03361756471,-33836.50202008558
2693,BaEu2PdO5,206,142918.4302497264,True,133294.84947541705,-9623.580774309346
2694,BaEu2PtO5,335,141637.75503413842,True,135069.69905964914,-6568.055974489282
2695,BaEu3,858,1066249.028955062,True,1404277.8314038028,338028.8024487409
2696,BaEuBiSbO6,647,405421.1571839346,True,385486.2871467139,-19934.87003722071
2697,BaEuCr2O6,759,320847.5466585208,True,289225.18181326287,-31622.36484525795
2698,BaEuCrBiO6,475,638301.2972905783,True,639446.5757571252,1145.278466546908
2699,BaEuDyMnO6,947,597598.985382574,True,667373.2507666658,69774.26538409176
2700,BaEuDySbO6,634,431351.4703575835,True,519680.58464563836,88329.11428805487
2701,BaEuDySnO6,170,364407.5510348774,True,362553.4761934492,-1854.0748414281989
2702,BaEuDyVO6,120,422761.457999148,True,400218.0601148556,-22543.39788429241
2703,BaEuDyWO6,103,492323.4615284244,True,482623.48241953074,-9699.979108893662
2704,BaEuFeBiO6,344,739546.4966675945,True,801994.5618033424,62448.06513574789
2705,BaEuFeCuO5,342,841400.2898298051,True,795812.469311772,-45587.82051803311
2706,BaEuFeSnO6,275,819418.2467240156,True,1714202.4155687683,894784.1688447527
2707,BaEuHfNbO6,59,457627.17928084073,True,440164.93884657527,-17462.240434265463
2708,BaEuHfSnO6,804,452441.4851199057,True,406474.98799004336,-45966.49712986231
2709,BaEuHfZrO6,476,438924.37536652456,True,433706.0561660259,-5218.319200498634
2710,BaEuInBiO6,641,400963.7937673554,True,637516.8192811639,236553.02551380848
2711,BaEuInWO6,208,515440.2981717177,True,597731.8438995945,82291.54572787683
2712,BaEuMgFe2O5,17,569513.0139475178,True,548429.7639532648,-21083.24999425304
2713,BaEuMn2O6,87,500055.74559185526,True,535766.0726955851,35710.327103729825
2714,BaEuNbBiO6,509,408248.53410173015,True,382769.1025153717,-25479.431586358463
2715,BaEuNbInO6,631,453862.6957781392,True,445015.20910301455,-8847.486675124674
2716,BaEuNbSbO6,558,421694.0199251437,True,429074.0038336321,7379.983908488415
2717,BaEuNbSnO6,283,404774.7235190882,True,405420.1855859922,645.4620669040014
2718,BaEuO2,202,848733.6687450464,True,918677.9282658504,69944.25952080404
2719,BaEuO3,781,194182.5341109144,True,167504.18821396766,-26678.345896946732
2720,BaEuS2,125,531083.3807199895,True,527491.3940707265,-3591.986649263068
2721,BaEuSc2O6,107,135670.81785829077,True,121674.09271046071,-13996.72514783006
2722,BaEuSnBiO6,24,367701.86954353866,True,340306.8016026517,-27395.067940886947
2723,BaEuSnWO6,534,404125.4751381056,True,387985.04787639895,-16140.427261706674
2724,BaEuTiBiO6,190,401519.4218294388,True,453030.7663984103,51511.344568971486
2725,BaEuV2O6,829,158028.3668519597,True,163658.1545572624,5629.787705302704
2726,BaEuV4O12,844,300112.56288113416,True,295876.45289584936,-4236.109985284798
2727,BaEuVBiO6,353,486213.4701095227,True,465906.29185474664,-20307.178254776052
2728,BaEuYBiO6,330,394951.3288150572,True,361950.97553025826,-33000.35328479891
2729,BaEuYCrO6,880,527305.72229159,True,665925.5907783264,138619.86848673644
2730,BaEuYSbO6,20,430374.6098769726,True,294469.15661327617,-135905.45326369646
2731,BaEuYSnO6,202,364144.2194934713,True,357508.8194900493,-6635.4000034219935
2732,BaEuYVO6,429,453060.0804673206,True,515007.0947797991,61947.01431247854
2733,BaEuYWO6,962,492319.5251247956,True,506344.8478840856,14025.322759289993
2734,BaEuZr2O6,464,215396.66692203123,True,211607.83313865404,-3788.833783377195
2735,BaEuZrNbO6,226,426243.1628767991,True,400607.0064391459,-25636.156437653233
2736,BaEuZrSnO6,53,442578.843140356,True,413157.15997041715,-29421.683169938857
2753,BaGd(CoO3)2,406,369623.8163195972,True,614947.8740188765,245324.05769927928
2754,BaGd(FeO3)2,827,711787.9116390193,True,691862.2742042248,-19925.63743479445
