composition,Tc_exp,contains_re
Ba1Gd1Co2O5.5,280.0,True
Ba1Ho1Co2O5.5,300.0,True
Ba1In0.1Fe11.9O19,695.0,False
Ba1In0.3Fe11.7O19,687.5,False
Ba1In0.6Fe11.4O19,670.0,False
Ba1In0.9Fe11.1O19,650.0,False
Ba1In1.2Fe10.8O19,550.0,False
Ba1In1.5Fe10.5O19,410.0,False
Ba1In1.8Fe14.2Co2O27,571.0,False
Ba1Mg0.1Zn0.9Fe16Co1O27,722.0,False
Ba1Mg0.2Zn0.8Fe16Co1O27,737.0,False
Ba1Mg0.3Zn0.7Fe16Co1O27,753.0,False
Ba1Mg0.4Zn0.6Fe16Co1O27,765.0,False
Ba1Mg0.5Zn0.5Fe16Co1O27,800.0,False
Ba1Mg0.6Zn0.4Fe16Co1O27,783.0,False
Ba1Pr1Co2O5.85,150.0,True
Ba1Pr1Co2O5.9,150.0,True
Ba1Sc0.1Fe11.9O19,708.0,True
Ba1Sc0.6Fe11.4O19,638.0,True
Ba1Sc1.8Fe10.2O19,430.0,True
Ba1Sm1Co2O5.5,267.0,True
Ba1Sm1Co2O5.52,255.0,True
Ba1Tb0.9Dy0.1Co2O5.5,284.0,True
Ba1Tb1Co2O5.53,280.0,True
Ba1Ti0.5Fe11Co0.5O19,657.0,False
Ba1Ti0.7Fe0.3O3,462.0,False
Ba1Ti0.8Fe10.4Co0.8O19,624.15,False
Ba1Ti0.93Fe0.07O3,565.0,False
Ba1Ti0.94Cr0.06O3,413.0,False
Ba1Ti0.96Cr0.04O3,405.0,False
Ba1Ti0.98Cr0.02O3,404.0,False
Ba1Ti0.9Fe0.1O3,130.0,False
Ba1Ti1.25Fe9.5Co1.25O19,491.0,False
Ba1Ti1.5Fe9Co1.5O19,479.0,False
Ba1Ti2.5Fe7Co2.5O19,219.0,False
Ba1Y1Co2O5.37,293.0,True
Ba1Y1Co2O5.4,259.0,True
Ba1Y1Co2O5.5,291.5,True
Ba2.6Sr0.4Fe24Co2O41,683.0,False
Ba20Fe20O59,190.0,False
Ba21Sr29Fe25(MoO6)25,399.0,False
Ba2Cr1Mo0.5W0.5O6,285.0,False
Ba2Cr1Mo0.8W0.2O6,308.0,False
Ba2CrMoO6,335.0,False
Ba2Er2CuPtO8,25.0,True
Ba2Fe1.1Mo0.9O6,346.5,False
Ba2Fe1.2Mo0.8O6,340.0,False
Ba2Fe1.3Mo0.7O6,340.0,False
Ba2Fe18CoO30,569.8333333333335,False
Ba2Fe18CuO30,709.075,False
Ba2Fe18NiO30,576.775,False
Ba2Fe19O30,730.0,False
Ba2Fe1Re0.5Mo0.5O6,370.0,False
Ba2FeMoO6,330.0,False
Ba2FeReO6,320.0,False
Ba2Mg(Fe3O5)6,700.0,False
Ba2Mn(Fe3O5)6,688.0,False
Ba2MnReO6,115.0,False
Ba2NaOsO6,6.8,False
Ba2NiOsO6,108.0,False
Ba2VFeO6,716.0,False
Ba2Y1Fe0.39Cu2.61O7.14,9.0,True
Ba2Y1Fe0.3Cu2.7O7.01,31.0,True
Ba2Zn(Fe3O5)6,538.5,False
Ba2ZnFe22IrO38,563.0,False
Ba3Fe24Co2O41,683.0,False
Ba3Fe24Ni2O41,691.05,False
Ba3La17Mn20O60,230.0,True
Ba3Sr7Fe5(MoO6)5,410.0,False
Ba3Sr7Zn10(FeO)60,323.0,False
Ba3Ti0.15Fe23.85Co2O41,687.15,False
Ba3Ti0.3Fe23.7Co2O41,681.15,False
Ba3Ti0.45Fe23.55Co2O41,673.15,False
Ba3Ti0.6Fe23.4Co2O41,645.15,False
Ba3U2FeO9,123.0,False
Ba3Zn0.2Fe24Co1.8O41,681.15,False
Ba3Zn0.4Fe24Co1.6O41,679.15,False
Ba3Zn0.6Fe24Co1.4O41,677.15,False
Ba3Zn0.8Fe24Co1.2O41,675.15,False
Ba3Zn2Fe24O41,633.0,False
Ba3ZnFe24CoO41,658.15,False
Ba4.4Fe37.6Cu2O62.8,693.15,False
Ba4Al5Zn4Fe19O44,370.0,False
Ba4SrZn5(FeO)30,358.0,False
Ba5Mg2Ti3Fe12O31,391.0,False
Ba5Sc6Fe54O95,500.0,True
Ba5Sc9Fe51O95,600.0,True
Ba5Ti3Zn2Fe12O31,310.0,False
Ba71Sr29Fe50(MoO6)50,372.0,False
BaAl2Fe10O19,618.0,False
BaAl4Fe8O19,514.0,False
BaAl6Fe6O19,492.575,False
BaAl8Fe4O19,314.0,False
BaAlFe11O19,662.075,False
BaCaCo4O7,65.0,False
BaCaFe4O7,270.0,False
BaCo3(P2O7)2,8.0,False
BaCoO3,53.0,False
BaCrFe11O19,752.15,False
BaCrNiAs2,64.0,False
BaCrO3,192.0,False
BaDy2ZnO5,2.0,True
BaFe11BiO19,751.15,False
BaFe12O19,724.075,False
BaFe12O19F2,710.0,False
BaFe14CoO23,740.0,False
BaFe14NiO23,755.15,False
BaFe16Co2O27,753.0,False
BaFe16Ni2O27,793.0,False
BaFe2(PO4)2,65.5,False
BaFe6CoO11,613.0,False
BaFe6NiO11,663.0,False
BaFeO3,180.0,False
BaHo2ZnO5,2.0,True
BaIrO3,175.0,False
BaLa(CoO3)2,187.5,True
BaLa2CuO5,5.1,True
BaLa2FeNiSbO9,350.0,True
BaLaMn2O6,330.0,True
BaLaPrCuO5,12.0,True
BaMgFe6O11,427.25,False
BaMnFe11O19,697.15,False
BaNdMn2O6,108.0,True
BaPr2CuO5,15.0,True
BaPrMn2O6,305.0,True
BaRuO3,60.0,False
BaSr3Fe2(MoO6)2,413.0,False
BaSr4Zn5(FeO)30,400.0,False
BaSrFeMoO6,365.0,False
BaSrVFeO6,713.0,False
BaSrZn2(FeO)12,333.0,False
BaTi2Fe8Co2O19,404.0,False
BaTiFe10CoO19,579.0,False
BaVO3,77.0,False
BaVSe3,42.1,False
BaZnFe10SnO19,503.15,False
BaZnFe14O23,705.0,False
BaZnFe17O27,703.0,False
BaZnFe6O11,403.0,False
Be,0.0,False
Be0.73Cr0.27Te1,250.0,False
Be0.83Cr0.17Te1,170.0,False
Be0.87Cr0.13Te1,170.0,False
Be12Cr,50.0,False
Be2Fe,880.0,False
Be2Fe0.43Os0.57,350.0,False
Be2Fe0.48Ru0.52,340.0,False
Be2Fe0.5Co0.5,590.0,False
Be5Fe,174.0,False
Bi,0.0,False
Bk,0.0,False
BkN,87.0,False
Br,0.0,False
C,0.0,False
C13Cl12,470.0,False
C8S2N3F4,36.0,False
Ca,0.0,False
Ca(FeGe)2,44.0,False
Ca(FeSb3)4,0.35,False
Ca(MnSb)2,220.0,False
Ca0.02La0.98Mn0.9Cu0.1O3,168.63,True
Ca0.05La0.7Mn1Pb0.25O3,342.0,True
Ca0.05La0.88Y0.07Mn1O3,225.0,True
Ca0.05La0.95Mn0.9Cu0.1O3,164.13,True
Ca0.05Y2.95Fe5O12,550.0,True
Ca0.08Nd0.92Mn1O3,195.0,True
Ca0.12La0.78Mn1Pb0.1O3,242.0,True
Ca0.12La0.88Mn1O3,150.0,True
Ca0.12Nd0.88Mn1O2.98,82.0,True
Ca0.12Nd0.88Mn1O2.99,87.0,True
Ca0.12Nd0.88Mn1O3,107.0,True
Ca0.13La0.67Mg0.2Mn1O3,101.0,True
Ca0.153La0.7Ce0.147Mn1O2.99,180.0,True
Ca0.15La0.65Mn1Ag0.2O3,278.0,True
Ca0.15La0.7Mn1Pb0.15O3,321.0,True
Ca0.15La0.85Mn0.95Fe0.05O3,170.0,True
Ca0.15La0.85Mn1O3,240.0,True
Ca0.15Nd0.85Mn1O3,111.7,True
Ca0.15Sc0.85Co2,206.0,True
Ca0.15Y2.85Fe5O12,550.0,True
Ca0.17La0.78Mn1Pb0.05O3,225.0,True
Ca0.18La0.82Mn1O3,165.0,True
Ca0.1Gd0.9Mn1O3,82.0,True
Ca0.1Ho0.9Mn0.9Co0.1O3,125.0,True
Ca0.1La0.5Mn1Ag0.4O3,254.0,True
Ca0.1La0.7Mn0.85Al0.075Sn0.075Pb0.2O3,290.0,True
Ca0.1La0.7Mn0.95Al0.025Sn0.025Pb0.2O3,300.0,True
Ca0.1La0.7Mn0.9Al0.05Sn0.05Pb0.2O3,295.0,True
Ca0.1La0.7Mn1Ag0.2O3,296.0,True
Ca0.1La0.7Mn1Cd0.2O3,105.0,True
Ca0.1La0.7Mn1Pb0.2O3,331.0,True
Ca0.1La0.825Y0.075Mn0.1Zn0.9As1O1,17.0,True
Ca0.1La0.85Y0.05Mn0.1Zn0.9As1O1,15.0,True
Ca0.1La0.875Y0.025Mn0.1Zn0.9As1O1,14.0,True
Ca0.1La0.9Mn0.1Zn0.9Sb0.05As0.95O1,12.0,True
Ca0.1La0.9Mn0.1Zn0.9Sb0.15As0.85O1,10.0,True
Ca0.1La0.9Mn0.1Zn0.9Sb0.1As0.9O1,11.0,True
Ca0.1La0.9Mn0.1Zn0.9Sb0.2As0.8O1,7.5,True
Ca0.1La0.9Mn0.9Cu0.1O3,152.73,True
Ca0.1La0.9Mn1O2.986,150.0,True
Ca0.1La0.9Mn1O3,148.5,True
Ca0.1La0.9Mn1O3.054,202.0,True
Ca0.1La0.9Mn2Ge2,315.0,True
Ca0.1Lu0.9Mn1O3,110.0,True
Ca0.1Nd0.85Mn1O2.94,90.0,True
Ca0.1Nd0.8Mn1O2.89,115.0,True
Ca0.1Nd0.9V1O3,115.0,True
Ca0.1Y0.9Ti1O3,14.0,True
Ca0.1Y2.9Fe4.9Sn0.1O12,531.0,True
Ca0.1Y2.9Fe5O12,550.0,True
Ca0.21La0.7Mn1Ag0.09O3,263.0,True
Ca0.225La0.7Mn1Pb0.075O3,285.0,True
Ca0.227La0.227Mn1O3,265.0,True
Ca0.22La0.78Mn1O3,202.0,True
Ca0.238La0.762Mn0.924O3,142.0,True
Ca0.23La0.66Mn1.1O3,278.0,True
Ca0.23La0.67Mg0.1Mn1O3,109.0,True
Ca0.241La0.241Mn1O3,262.0,True
Ca0.246La0.246Mn1O3,262.0,True
Ca0.25La0.75Mn1O3,232.0,True
Ca0.25La0.7Mn1Pb0.05O3,271.5,True
Ca0.25Pr0.75Mn1O3,124.0,True
Ca0.275La0.725Mn1O3,268.0,True
Ca0.275La0.7Mn1Pb0.025O3,263.0,True
Ca0.277La0.723Mn0.963O3,259.0,True
Ca0.27La0.6Pr0.13Mn1O3,225.0,True
Ca0.28La0.66Mn1.05O3,266.0,True
Ca0.28La0.67Mg0.05Mn1O3,201.0,True
Ca0.28La0.72Mn1O3,235.0,True
Ca0.29La0.36Pr0.36Mn0.92O3,122.0,True
Ca0.29La0.71Mn1O3,240.0,True
Ca0.29Pr0.71Mn1O3,120.0,True
Ca0.2Fe1Bi0.8O3,1103.0,False
Ca0.2Gd0.8Mn1O3,85.0,True
Ca0.2La0.4Mn0.7Co0.3Bi0.4O3,72.0,True
Ca0.2La0.4Mn0.8Co0.2Bi0.4O3,74.0,True
Ca0.2La0.4Mn0.9Co0.1Bi0.4O3,77.0,True
Ca0.2La0.4Mn1Bi0.4O3,77.0,True
Ca0.2La0.5Mn1Ag0.3O3,260.0,True
Ca0.2La0.6Mn1O3,190.0,True
Ca0.2La0.6Nd0.2Mn1O3,150.0,True
Ca0.2La0.725Mn1Bi0.075O3,150.0,True
Ca0.2La0.75Mn1Bi0.05O3,177.0,True
Ca0.2La0.75Mn1O3,170.0,True
Ca0.2La0.775Mn1Bi0.025O3,209.0,True
Ca0.2La0.78Dy0.02Mn1O3,201.0,True
Ca0.2La0.7Mn1Ag0.1O3,266.0,True
Ca0.2La0.7Mn1Bi0.1O3,141.0,True
Ca0.2La0.7Mn1Cd0.1O3,165.0,True
Ca0.2La0.7Mn1Pb0.1O3,300.0,True
Ca0.2La0.8Co1O3,150.0,True
Ca0.2La0.8Mn0.9Cu0.1O3,138.67,True
Ca0.2La0.8Mn1O3,214.0,True
Ca0.2La0.8Mn2Ge2,312.0,True
Ca0.2La1.6Ti0.8Mn0.8Co0.8Cu0.6O7.2,210.0,True
Ca0.2La1.8Co1Ir1O6,94.0,True
Ca0.2Nd0.75Mn1O2.93,110.0,True
Ca0.2Nd0.7Mn1O2.88,115.0,True
Ca0.2Nd0.8Mn1O3,125.0,True
Ca0.2Nd0.8V1O3,92.0,True
Ca0.2Pr0.8Mn1O3,125.0,True
Ca0.2Y0.8Ti1O3,3.0,True
Ca0.2Y2.8Fe4.8Sn0.2O12,511.0,True
Ca0.2Y2.8Fe5O12,550.0,True
Ca0.31La0.1Pr0.59Mn0.96O3,103.0,True
Ca0.31La0.67Mg0.02Mn1O3,237.0,True
Ca0.31La0.7Mn1O3,243.0,True
Ca0.31Pr0.69Mn0.96O3,119.0,True
Ca0.324La0.324Mn1O3,267.0,True
Ca0.32La0.54Mn1O2.98,300.0,True
Ca0.32La0.68Mn1O3,160.0,True
Ca0.331La0.331Mn1O3,266.0,True
Ca0.332La0.332Mn1O3,262.0,True
Ca0.334La0.334Mn1O3,266.5,True
Ca0.336La0.336Mn1O3,266.0,True
Ca0.33La0.27Nd0.4Mn1O3,90.0,True
Ca0.33La0.402Eu0.268Mn1O3,104.333333333333,True
Ca0.33La0.47Mn1Bi0.2O3,229.0,True
Ca0.33La0.5025Dy0.1675Mn0.9V0.1O3,92.5,True
Ca0.33La0.5025Mn1Bi0.1675O3,184.0,True
Ca0.33La0.5561Mn1Bi0.1139O3,200.0,True
Ca0.33La0.5695Dy0.1005Mn0.9V0.1O3,107.5,True
Ca0.33La0.56Mn1.1O3,262.0,True
Ca0.33La0.57Mn1Bi0.1O3,244.0,True
Ca0.33La0.57Mn1O3,283.4,True
Ca0.33La0.57Tb0.1Mn1O3,160.0,True
Ca0.33La0.61Mn1.05O3,272.0,True
Ca0.33La0.61Mn1O3,281.0,True
Ca0.33La0.62Mn1Bi0.05O3,248.0,True
Ca0.33La0.6499Dy0.0201Mn0.9V0.1O3,187.5,True
Ca0.33La0.64Ho0.03Mn1O3,226.0,True
Ca0.33La0.65Mn1O3,277.0,True
Ca0.33La0.66Mn1O3,241.5,True
Ca0.33La0.67Mn0.5V0.5O3,287.5,True
Ca0.33La0.67Mn0.75Cr0.25O3,202.5,True
Ca0.33La0.67Mn0.75V0.25O3,287.5,True
Ca0.33La0.67Mn0.7B0.3O3,228.5,True
Ca0.33La0.67Mn0.7Cr0.3O3,175.0,True
Ca0.33La0.67Mn0.85Cr0.15O3,202.0,True
Ca0.33La0.67Mn0.85Cu0.15O3,194.2,True
Ca0.33La0.67Mn0.85V0.15O3,287.5,True
Ca0.33La0.67Mn0.85Zn0.15O3,201.5,True
Ca0.33La0.67Mn0.8Cr0.2O3,195.0,True
Ca0.33La0.67Mn0.92V0.08O3,209.0,True
Ca0.33La0.67Mn0.93Fe0.07O3,156.0,True
Ca0.33La0.67Mn0.94O3,240.0,True
Ca0.33La0.67Mn0.94V0.06O3,277.5,True
Ca0.33La0.67Mn0.95Cr0.05O3,224.0,True
Ca0.33La0.67Mn0.95O3,220.0,True
Ca0.33La0.67Mn0.96O3,257.0,True
Ca0.33La0.67Mn0.96V0.04O3,216.0,True
Ca0.33La0.67Mn0.9757Fe0.03O3,210.0,True
Ca0.33La0.67Mn0.97V0.03O3,277.5,True
Ca0.33La0.67Mn0.98Ni0.02O3,244.0,True
Ca0.33La0.67Mn0.98O3,264.0,True
Ca0.33La0.67Mn0.9B0.1O3,260.0,True
Ca0.33La0.67Mn0.9Cr0.1O3,220.25,True
Ca0.33La0.67Mn0.9Fe0.1O3,150.0,True
Ca0.33La0.67Mn0.9V0.1O3,262.5,True
Ca0.33La0.67Mn1.05O3,248.0,True
Ca0.33La0.67Mn1.1O3,222.0,True
Ca0.33La0.67Mn1O3,266.5,True
Ca0.33La0.67Ti0.01Mn0.99O3,246.6,True
Ca0.33La0.67Ti0.03Mn0.97O3,199.5,True
Ca0.33La0.67Ti0.05Mn0.95O3,133.5,True
Ca0.33La0.67Ti0.07Mn0.93O3,113.0,True
Ca0.33La0.67Ti0.1Mn0.9O3,98.3,True
Ca0.33La0.6Y0.07Mn1O3,150.0,True
Ca0.33Nd0.67Mn1O3,123.0,True
Ca0.33Pr0.67Mn0.7Fe0.3O3,105.0,True
Ca0.33Pr0.67Mn0.8Fe0.2O3,135.0,True
Ca0.33Pr0.67Mn0.9Fe0.1O3,176.0,True
Ca0.33Pr0.67Mn1O3,184.0,True
Ca0.35La0.195Pr0.455Mn0.95Ru0.05O3,150.0,True
Ca0.35La0.195Pr0.455Mn0.97Al0.03O3,75.0,True
Ca0.35La0.195Pr0.455Mn0.97Cr0.03O3,200.0,True
Ca0.35La0.195Pr0.455Mn0.99Ru0.01O3,120.0,True
Ca0.35La0.195Pr0.455Mn0.9Cr0.1O3,200.0,True
Ca0.35La0.45Mn1Bi0.2O3,201.0,True
Ca0.35La0.55Eu0.1Mn1O3,187.9,True
Ca0.35La0.55Mn1Bi0.1O3,240.5,True
Ca0.35La0.5Eu0.15Mn1O3,140.8,True
Ca0.35La0.65Mn0.5V0.5O3,208.0,True
Ca0.35La0.65Mn0.85Ni0.15O3,194.0,True
Ca0.35La0.65Mn0.95Fe0.05O3,185.0,True
Ca0.35La0.65Mn0.95Ni0.05O3,272.0,True
Ca0.35La0.65Mn0.9Ni0.1O3,236.0,True
Ca0.35La0.65Mn1O3,262.9,True
Ca0.35La0.6Eu0.05Mn1O3,227.6,True
Ca0.35La0.6Mn1Bi0.05O3,246.4,True
Ca0.35Pr0.65Mn1O3,117.0,True
Ca0.375La0.225Pr0.4Mn1O3,123.0,True
Ca0.375La0.325Pr0.3Mn1O3,210.0,True
Ca0.375La0.625Mn1O3,272.0,True
Ca0.37La0.63Mn0.92Fe0.08O3,170.0,True
Ca0.37La0.63Mn1O3,269.1,True
Ca0.38La0.62Mn1O3,266.8,True
Ca0.3Ce0.7Mn1O3,42.0,True
Ca0.3Eu0.7B6,15.5,True
Ca0.3Gd0.7Mn0.95Fe0.05O3,65.0,True
Ca0.3Gd0.7Mn1O3,85.0,True
Ca0.3La0.175Nd0.525Mn1O3,198.0,True
Ca0.3La0.175Pr0.525Mn1O3,110.0,True
Ca0.3La0.1Ce0.6Mn1O3,41.0,True
Ca0.3La0.1Pr0.6Mn0.7Fe0.3O3,59.0,True
Ca0.3La0.1Pr0.6Mn0.8Fe0.2O3,60.0,True
Ca0.3La0.1Pr0.6Mn0.9Fe0.1O3,65.0,True
Ca0.3La0.1Pr0.6Mn1O3,94.0,True
Ca0.3La0.21Pr0.49Mn1O3,130.0,True
Ca0.3La0.28Pr0.42Mn0.93O3,115.0,True
Ca0.3La0.2Ce0.5Mn1O3,46.0,True
Ca0.3La0.2Pr0.5Mn1O3,115.5,True
Ca0.3La0.35Pr0.35Mn1O3,162.5,True
Ca0.3La0.39Pr0.32Mn0.98O3,158.0,True
Ca0.3La0.3Ce0.4Mn1O3,47.0,True
Ca0.3La0.3Pr0.4Mn1O3,144.0,True
Ca0.3La0.45Pr0.25Mn1O3,200.0,True
Ca0.3La0.49Pr0.22Mn0.98O3,190.0,True
Ca0.3La0.4Ce0.3Mn1O3,120.0,True
Ca0.3La0.4Pr0.3Mn1O3,162.0,True
Ca0.3La0.5299Dy0.1701Mn1O3,65.0,True
Ca0.3La0.5Ce0.2Mn1O3,193.0,True
Ca0.3La0.5Mn1Ag0.2O3,264.0,True
Ca0.3La0.5Mn1Bi0.2O3,230.0,True
Ca0.3La0.5Mn1Te0.2O3,268.0,True
Ca0.3La0.5Pr0.2Mn1O3,189.5,True
Ca0.3La0.65Mn0.9Co0.1Pb0.05O3,198.0,True
Ca0.3La0.65Mn0.9Cu0.1Pb0.05O3,385.125,True
Ca0.3La0.65Mn0.9Ni0.1Pb0.05O3,223.0,True
Ca0.3La0.65Mn0.9Zn0.1Pb0.05O3,204.0,True
Ca0.3La0.65Mn1Pb0.05O3,286.0,True
Ca0.3La0.69Mn1O3,253.0,True
Ca0.3La0.6Ce0.1Mn1O3,226.0,True
Ca0.3La0.6Mn1Ag0.1O3,199.625,True
Ca0.3La0.6Mn1Pb0.1O3,293.0,True
Ca0.3La0.6Pr0.1Mn1O3,202.0,True
Ca0.3La0.6Tb0.1Mn1O3,180.0,True
Ca0.3La0.6Y0.1Mn1O3,162.5,True
Ca0.3La0.71Mn1O3,251.0,True
Ca0.3La0.7Co1O3,144.0,True
Ca0.3La0.7Mn0.5Co0.5O3,159.0,True
Ca0.3La0.7Mn0.7Fe0.3O3,50.74,True
Ca0.3La0.7Mn0.85Cu0.15O3,235.0,True
Ca0.3La0.7Mn0.85Ni0.15O3,170.0,True
Ca0.3La0.7Mn0.88Ni0.12O3,185.0,True
Ca0.3La0.7Mn0.89Fe0.11O3,103.28,True
Ca0.3La0.7Mn0.8Fe0.2O3,60.95,True
Ca0.3La0.7Mn0.91Fe0.09O3,107.75,True
Ca0.3La0.7Mn0.91Ni0.09O3,200.0,True
Ca0.3La0.7Mn0.92Fe0.08O3,124.49,True
Ca0.3La0.7Mn0.92Zn0.08O3,100.0,True
Ca0.3La0.7Mn0.94Cu0.06O3,154.9,True
Ca0.3La0.7Mn0.94Fe0.06O3,139.72,True
Ca0.3La0.7Mn0.94Zn0.06O3,143.05,True
Ca0.3La0.7Mn0.95Co0.05O3,217.5,True
Ca0.3La0.7Mn0.95Ni0.05O3,250.0,True
Ca0.3La0.7Mn0.96Cu0.04O3,190.0,True
Ca0.3La0.7Mn0.96Fe0.04O3,179.85,True
Ca0.3La0.7Mn0.97Ni0.03O3,280.0,True
Ca0.3La0.7Mn0.98Cu0.02O3,246.0,True
Ca0.3La0.7Mn0.98Fe0.02O3,215.3,True
Ca0.3La0.7Mn0.98Ni0.02O3,250.0,True
Ca0.3La0.7Mn0.998Nb0.002O3,274.0,True
Ca0.3La0.7Mn0.99Nb0.01O3,245.0,True
Ca0.3La0.7Mn0.99Ni0.01O3,290.0,True
Ca0.3La0.7Mn0.9Cr0.1O3,202.0,True
Ca0.3La0.7Mn0.9Cu0.1O3,120.62,True
Ca0.3La0.7Mn0.9Fe0.1O3,105.9,True
Ca0.3La0.7Mn0.9Ni0.1O3,180.0,True
Ca0.3La0.7Mn0.9Zn0.1O3,138.375,True
Ca0.3La0.7Mn1O2.89F0.6,269.0,True
Ca0.3La0.7Mn1O2.975,258.0,True
Ca0.3La0.7Mn1O2.99,259.0,True
Ca0.3La0.7Mn1O3,255.5,True
Ca0.3La0.7Mn2Ge2,309.0,True
Ca0.3La0.7Sc0.03Mn0.97O3,158.0,True
Ca0.3La0.7Sc0.05Mn0.95O3,116.9,True
Ca0.3Lu0.7Mn1O3,110.0,True
Ca0.3Nd0.7Mn0.97Ni0.03O3,86.0,True
Ca0.3Nd0.7Mn0.99Ni0.01O3,60.0,True
Ca0.3Pr0.7Mn0.95Co0.05O3,106.235,True
Ca0.3Pr0.7Mn0.95Cr0.05O3,144.85,True
Ca0.3Pr0.7Mn0.95Fe0.05O3,89.95,True
Ca0.3Pr0.7Mn0.95Ni0.05O3,109.97,True
Ca0.3Pr0.7Mn0.98Co0.02O3,106.0,True
Ca0.3Pr0.7Mn0.9Co0.1O3,116.0,True
Ca0.3Pr0.7Mn0.9Cr0.1O3,160.0,True
Ca0.3Pr0.7Mn1O3,105.0,True
Ca0.3Sm0.7Mn0.95Fe0.05O3,71.0,True
Ca0.3Y0.7Mn1O3,70.0,True
Ca0.3Y2.7Fe4.7Sn0.3O12,491.0,True
Ca0.41La0.67Fe11.92O19,701.0,True
Ca0.425La0.575Mn1O3,248.0,True
Ca0.45La0.55Mn1O3,255.0,True
Ca0.45Nd0.55Mn0.9Cr0.1O3,133.86,True
Ca0.45Pr0.55Mn0.94Cr0.06O3,160.0,True
Ca0.45Pr0.55Mn0.97Cr0.03O3,160.0,True
Ca0.46Nd0.54Mn0.92Cr0.08O3,124.29,True
Ca0.47Nd0.53Mn0.94Cr0.06O3,124.17,True
Ca0.48Nd0.52Mn0.96Cr0.04O3,119.54,True
Ca0.49Nd0.51Mn0.98Cr0.02O3,109.81,True
Ca0.4Gd0.6Mn1O3,74.0,True
Ca0.4La0.15Pr0.45Mn1O3,84.0,True
Ca0.4La0.2Pr0.4Mn1O3,84.0,True
Ca0.4La0.5Mn1Ag0.1O3,243.5,True
Ca0.4La0.5Mn1Te0.1O3,260.0,True
Ca0.4La0.6Co1O3,175.0,True
Ca0.4La0.6Mn0.8Fe0.2O3,75.0,True
Ca0.4La0.6Mn0.95Fe0.05O3,215.0,True
Ca0.4La0.6Mn0.9Cu0.1O3,100.65,True
Ca0.4La0.6Mn0.9Fe0.1O3,140.0,True
Ca0.4La0.6Mn1O3,268.0,True
Ca0.4La0.6Mn2Ge2,280.0,True
Ca0.4Nd0.6Mn0.96Cr0.04O3,160.0,True
Ca0.4Pr0.3Mn0.86Cr0.14Bi0.3O3,125.0,True
Ca0.4Pr0.3Mn0.88Cr0.12Bi0.3O3,120.0,True
Ca0.4Pr0.3Mn0.92Cr0.08Bi0.3O3,98.0,True
Ca0.4Pr0.3Mn0.96Cr0.04Bi0.3O3,66.0,True
Ca0.4Pr0.3Mn0.9Cr0.1Bi0.3O3,111.0,True
Ca0.4Pr0.6Mn0.96Co0.04O3,117.0,True
Ca0.4Pr0.6Mn0.96Cr0.04O3,100.0,True
Ca0.4Sm0.6Mn1O3,78.0,True
Ca0.4Y2.6Fe4.6Sn0.4O12,470.0,True
Ca0.51La0.59Fe11.64Co0.25O19,690.0,True
Ca0.52La0.48Mn1O3,230.0,True
Ca0.52La0.56Fe11.56Co0.36O19,691.0,True
Ca0.53La0.56Fe11.74Co0.3O19,700.0,True
Ca0.54Pr0.46Mn1O3,93.0,True
Ca0.55La0.52Fe11.83Co0.35O19,699.0,True
Ca0.55Pr0.45Mn0.95V0.05O3,41.0,True
Ca0.55Pr0.45Mn0.9V0.1O3,44.0,True
Ca0.58La0.51Fe11.91Co0.42O19,702.0,True
Ca0.58La0.51Fe11.91O19,703.0,True
Ca0.58La0.52Fe11.83Co0.35O19,703.0,True
Ca0.5Gd0.5Mn1O3,125.0,True
Ca0.5La0.1Pr0.4Mn1O3,244.0,True
Ca0.5La0.2Pr0.3Mn1O3,230.0,True
Ca0.5La0.35Ho0.15Mn1O3,130.0,True
Ca0.5La0.3Pr0.2Mn1O3,230.0,True
Ca0.5La0.42Nd0.08Mn1O3,218.0,True
Ca0.5La0.45Ho0.05Mn1O3,210.0,True
Ca0.5La0.45Mn1Bi0.05O3,216.0,True
Ca0.5La0.45Nd0.05Mn1O3,229.0,True
Ca0.5La0.45Pr0.05Mn1O3,235.0,True
Ca0.5La0.48Pr0.02Mn1O3,140.0,True
Ca0.5La0.4Dy0.1Mn1O3,70.0,True
Ca0.5La0.4Eu0.1Mn1O3,132.0,True
Ca0.5La0.4Gd0.1Mn1O3,100.0,True
Ca0.5La0.4Ho0.1Mn1O3,173.0,True
Ca0.5La0.4Mn1Bi0.1O3,225.0,True
Ca0.5La0.4Nd0.1Mn1O3,235.0,True
Ca0.5La0.4Sm0.1Mn1O3,123.0,True
Ca0.5La0.5Co1O3,175.0,True
Ca0.5La0.5Mn0.5Fe0.5O3,300.0,True
Ca0.5La0.5Mn0.7Fe0.3O3,118.0,True
Ca0.5La0.5Mn0.93Mo0.07O3,76.5,True
Ca0.5La0.5Mn0.95Bi0.05O3,214.0,True
Ca0.5La0.5Mn0.95Mo0.05O3,80.0,True
Ca0.5La0.5Mn0.97Mo0.03O3,97.5,True
Ca0.5La0.5Mn0.98Bi0.02O3,237.0,True
Ca0.5La0.5Mn0.98Ni0.02O3,134.0,True
Ca0.5La0.5Mn0.9Mo0.1O3,125.0,True
Ca0.5La0.5Mn1O3,225.0,True
Ca0.5La0.5Mn2Ge2,235.0,True
Ca0.5La0.5Ti0.02Mn0.98O3,180.0,True
Ca0.5La1.5Co1Ir1O6,86.0,True
